evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
44 km al NE de Mina La Escondida.,-23.914 ,-68.871,2023-07-12,17:03:46,2023-07-12,21:03:46,104,km,3.0,Ml
28 km al O de Arauco,-37.337 ,-73.611,2023-07-12,16:33:06,2023-07-12,20:33:06,25,km,2.7,Ml
128 km al O de Tocopilla,-21.728 ,-71.376,2023-07-12,16:23:22,2023-07-12,20:23:22,16,km,2.6,Ml
65 km al SO de Castro,-42.806 ,-74.417,2023-07-12,13:52:18,2023-07-12,17:52:18,12,km,4.3,Ml
26 km al S de Sierra Gorda.,-23.125 ,-69.259,2023-07-12,13:08:20,2023-07-12,17:08:20,86,km,3.2,Ml
108 km al O de Tongoy,-30.430 ,-72.601,2023-07-12,09:49:15,2023-07-12,13:49:15,29,km,2.9,Ml
86 km al E de Socaire,-23.359 ,-67.082,2023-07-12,07:07:53,2023-07-12,11:07:53,202,km,2.7,Ml
23 km al SO de Visviri,-17.774 ,-69.598,2023-07-12,06:27:32,2023-07-12,10:27:32,151,km,3.3,Ml
41 km al SO de Los Vilos,-32.250 ,-71.672,2023-07-12,06:20:41,2023-07-12,10:20:41,38,km,2.5,Ml
22 km al SO de Rancagua,-34.259 ,-70.951,2023-07-12,05:21:01,2023-07-12,09:21:01,82,km,2.6,Ml
12 km al E de Talca,-35.443 ,-71.532,2023-07-12,03:44:27,2023-07-12,07:44:27,72,km,2.8,Ml
82 km al E de Socaire,-23.805 ,-67.117,2023-07-12,03:43:33,2023-07-12,07:43:33,238,km,2.8,Ml
59 km al O de La Ligua,-32.507 ,-71.853,2023-07-12,01:44:13,2023-07-12,05:44:13,30,km,2.8,Ml
13 km al NE de OllagÃ¼e,-21.134 ,-68.179,2023-07-12,01:40:33,2023-07-12,05:40:33,155,km,2.7,Ml
60 km al N de Calama,-21.946 ,-68.787,2023-07-12,01:18:03,2023-07-12,05:18:03,112,km,4.1,Ml
36 km al SO de Los Vilos,-32.143 ,-71.784,2023-07-12,00:40:20,2023-07-12,04:40:20,36,km,2.8,Ml
37 km al SO de Mina Collahuasi,-21.029 ,-68.943,2023-07-11,22:51:47,2023-07-12,02:51:47,102,km,3.2,Ml
