evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
53 km al O de Tongoy,-30.399 ,-72.020,2023-07-10,19:06:26,2023-07-10,23:06:26,29,km,3.1,Ml
33 km al S de Antofagasta,-23.927 ,-70.324,2023-07-10,16:56:02,2023-07-10,20:56:02,46,km,2.6,Ml
94 km al SE de Socaire,-24.283 ,-67.366,2023-07-10,16:09:20,2023-07-10,20:09:20,219,km,3.4,Ml
31 km al SO de La Ligua,-32.620 ,-71.493,2023-07-10,11:37:45,2023-07-10,15:37:45,35,km,4.1,Ml
50 km al S de Mina Collahuasi,-21.250 ,-68.821,2023-07-10,08:48:02,2023-07-10,12:48:02,118,km,2.9,Ml
62 km al SO de OllagÃ¼e,-21.682 ,-68.588,2023-07-10,08:43:50,2023-07-10,12:43:50,116,km,2.6,Ml
47 km al SO de Mina Collahuasi,-21.119 ,-68.991,2023-07-10,05:57:51,2023-07-10,09:57:51,109,km,2.9,Ml
76 km al O de Arica,-18.599 ,-71.027,2023-07-10,05:45:02,2023-07-10,09:45:02,15,km,2.6,Ml
30 km al SO de Putre,-18.439 ,-69.686,2023-07-10,05:31:47,2023-07-10,09:31:47,110,km,2.5,Ml
28 km al NO de ConcepciÃ³n,-36.702 ,-73.317,2023-07-10,05:29:01,2023-07-10,09:29:01,22,km,2.5,Ml
55 km al S de Socaire,-24.056 ,-67.713,2023-07-10,03:15:37,2023-07-10,07:15:37,234,km,2.9,Ml
313 km al SO de Melinka,-45.515 ,-76.990,2023-07-10,02:15:07,2023-07-10,06:15:07,16,km,3.3,Ml
11 km al O de Calama,-22.466 ,-69.034,2023-07-10,01:47:26,2023-07-10,05:47:26,102,km,2.8,Ml
48 km al SO de Mina Collahuasi,-21.172 ,-68.937,2023-07-10,01:47:25,2023-07-10,05:47:25,112,km,2.6,Ml
20 km al SO de ValparaÃ­so,-33.203 ,-71.728,2023-07-09,23:18:38,2023-07-10,03:18:38,37,km,2.7,Ml
12 km al NO de Farellones,-33.274 ,-70.396,2023-07-09,22:58:13,2023-07-10,02:58:13,91,km,3.1,Ml
