evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
69 km al SE de Socaire,-24.028 ,-67.409,2023-07-26,19:36:03,2023-07-26,23:36:03,250,km,2.8,Ml
31 km al S de OllagÃ¼e,-21.503 ,-68.285,2023-07-26,17:54:15,2023-07-26,21:54:15,154,km,3.6,Ml
80 km al SE de Socaire,-24.246 ,-67.565,2023-07-26,16:01:11,2023-07-26,20:01:11,235,km,3.2,Ml
36 km al SO de Mina Collahuasi,-20.995 ,-68.948,2023-07-26,15:35:38,2023-07-26,19:35:38,118,km,2.8,Ml
68 km al NE de Calama,-21.938 ,-68.613,2023-07-26,11:11:26,2023-07-26,15:11:26,114,km,3.7,Ml
32 km al S de Mina Collahuasi,-21.113 ,-68.693,2023-07-26,10:10:54,2023-07-26,14:10:54,111,km,2.7,Ml
34 km al SE de Pica,-20.774 ,-69.196,2023-07-26,08:30:36,2023-07-26,12:30:36,102,km,2.5,Ml
52 km al E de Calama,-22.449 ,-68.424,2023-07-26,08:08:32,2023-07-26,12:08:32,114,km,2.6,Ml
12 km al NO de Pisagua,-19.503 ,-70.277,2023-07-26,06:05:55,2023-07-26,10:05:55,66,km,2.8,Ml
27 km al SO de Santa Cruz,-34.823 ,-71.563,2023-07-26,05:11:26,2023-07-26,09:11:26,48,km,2.6,Ml
82 km al E de Socaire,-23.783 ,-67.109,2023-07-26,04:38:20,2023-07-26,08:38:20,244,km,3.0,Ml
16 km al SE de Calama,-22.565 ,-68.808,2023-07-26,03:39:25,2023-07-26,07:39:25,108,km,3.6,Ml
31 km al SO de Huasco,-28.682 ,-71.419,2023-07-26,02:42:36,2023-07-26,06:42:36,24,km,2.5,Ml
139 km al NO de ConstituciÃ³n,-34.478 ,-73.523,2023-07-25,23:00:50,2023-07-26,03:00:50,20,km,3.0,Ml
17 km al S de Caldera,-27.213 ,-70.869,2023-07-25,22:09:04,2023-07-26,02:09:04,28,km,3.7,Ml
28 km al NE de Antofagasta,-23.448 ,-70.232,2023-07-25,21:28:19,2023-07-26,01:28:19,62,km,2.9,Ml
27 km al NE de VichuquÃ©n,-34.760 ,-71.739,2023-07-25,20:30:09,2023-07-26,00:30:09,46,km,2.5,Ml
