evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
15 km al N de Putre,-18.062 ,-69.578,2023-07-02,19:17:13,2023-07-02,23:17:13,141,km,3.8,Ml
75 km al NE de Socaire,-23.136 ,-67.349,2023-07-02,18:41:44,2023-07-02,22:41:44,251,km,3.0,Ml
53 km al SO de OllagÃ¼e,-21.647 ,-68.499,2023-07-02,18:24:14,2023-07-02,22:24:14,123,km,3.6,Ml
10 km al NO de Ancud,-41.786 ,-73.880,2023-07-02,17:41:00,2023-07-02,21:41:00,34,km,3.4,Ml
73 km al SE de Socaire,-24.145 ,-67.504,2023-07-02,17:20:04,2023-07-02,21:20:04,215,km,3.0,Ml
51 km al O de Punitaqui,-30.725 ,-71.777,2023-07-02,17:12:49,2023-07-02,21:12:49,32,km,3.5,Ml
51 km al O de La Ligua,-32.520 ,-71.764,2023-07-02,16:48:09,2023-07-02,20:48:09,34,km,3.0,Ml
70 km al S de Socaire,-24.214 ,-67.812,2023-07-02,16:03:20,2023-07-02,20:03:20,221,km,2.6,Ml
67 km al E de CombarbalÃ¡,-31.137 ,-70.299,2023-07-02,15:43:34,2023-07-02,19:43:34,115,km,3.5,Ml
59 km al SE de Socaire,-24.027 ,-67.570,2023-07-02,15:08:51,2023-07-02,19:08:51,236,km,3.1,Ml
17 km al S de Calama,-22.627 ,-68.926,2023-07-02,15:04:00,2023-07-02,19:04:00,104,km,2.6,Ml
99 km al SE de Socaire,-24.170 ,-67.152,2023-07-02,12:20:33,2023-07-02,16:20:33,218,km,3.5,Ml
75 km al SE de Socaire,-24.181 ,-67.536,2023-07-02,10:46:28,2023-07-02,14:46:28,214,km,2.9,Ml
27 km al N de VichuquÃ©n,-34.642 ,-72.006,2023-07-02,06:05:44,2023-07-02,10:05:44,48,km,2.8,Ml
68 km al SE de Socaire,-23.859 ,-67.287,2023-07-02,05:33:11,2023-07-02,09:33:11,245,km,3.0,Ml
62 km al S de Putre,-18.756 ,-69.574,2023-07-02,04:19:14,2023-07-02,08:19:14,110,km,3.0,Ml
70 km al N de Huasco,-27.840 ,-71.193,2023-07-02,02:05:07,2023-07-02,06:05:07,40,km,2.9,Ml
55 km al N de Mina La Escondida.,-23.773 ,-69.100,2023-07-02,01:26:19,2023-07-02,05:26:19,98,km,3.1,Ml
10 km al NO de Andacollo,-30.147 ,-71.124,2023-07-01,23:04:07,2023-07-02,03:04:07,75,km,3.0,Ml
26 km al SO de OllagÃ¼e,-21.411 ,-68.406,2023-07-01,22:57:48,2023-07-02,02:57:48,122,km,2.7,Ml
120 km al O de ValparaÃ­so,-33.098 ,-72.905,2023-07-01,22:57:43,2023-07-02,02:57:43,39,km,3.6,Ml
33 km al SE de VichuquÃ©n,-35.082 ,-71.727,2023-07-01,22:03:02,2023-07-02,02:03:02,55,km,2.8,Ml
54 km al S de Mina Collahuasi,-21.285 ,-68.829,2023-07-01,21:12:17,2023-07-02,01:12:17,116,km,2.9,Ml
