evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
22 km al N de Taltal,-25.217 ,-70.417,2023-07-27,18:00:21,2023-07-27,22:00:21,50,km,3.0,Ml
43 km al E de Mejillones,-22.986 ,-70.049,2023-07-27,15:01:01,2023-07-27,19:01:01,52,km,2.5,Ml
61 km al SE de Rancagua,-34.438 ,-70.158,2023-07-27,14:33:03,2023-07-27,18:33:03,130,km,3.2,Ml
33 km al O de Arauco,-37.175 ,-73.682,2023-07-27,13:55:44,2023-07-27,17:55:44,29,km,3.5,Ml
30 km al NO de Caldera,-26.868 ,-71.027,2023-07-27,13:24:54,2023-07-27,17:24:54,33,km,3.0,Ml
33 km al NO de Caldera,-26.896 ,-71.089,2023-07-27,08:44:01,2023-07-27,12:44:01,31,km,3.8,Ml
66 km al N de Huasco,-27.885 ,-71.082,2023-07-27,08:18:58,2023-07-27,12:18:58,15,km,2.5,Ml
30 km al NO de Caldera,-26.856 ,-71.016,2023-07-27,08:07:18,2023-07-27,12:07:18,34,km,3.0,Ml
44 km al NE de Tacna,-17.833 ,-69.890,2023-07-27,07:21:27,2023-07-27,11:21:27,148,km,4.0,Ml
34 km al NO de Caldera,-26.855 ,-71.064,2023-07-27,07:13:01,2023-07-27,11:13:01,31,km,4.8,Mw
15 km al SO de Colina,-33.300 ,-70.790,2023-07-27,06:17:42,2023-07-27,10:17:42,73,km,2.7,Ml
63 km al N de Calama,-21.924 ,-68.752,2023-07-27,05:37:14,2023-07-27,09:37:14,120,km,2.5,Ml
35 km al O de OllagÃ¼e,-21.154 ,-68.586,2023-07-27,05:15:14,2023-07-27,09:15:14,132,km,2.8,Ml
86 km al NE de San Pedro de Atacama,-22.264 ,-67.753,2023-07-27,05:11:28,2023-07-27,09:11:28,222,km,3.1,Ml
48 km al SE de Mina Los Pelambres,-32.220 ,-70.385,2023-07-27,04:11:02,2023-07-27,08:11:02,16,km,2.5,Ml
36 km al SO de Mina Collahuasi,-21.088 ,-68.870,2023-07-27,03:47:53,2023-07-27,07:47:53,112,km,3.0,Ml
45 km al N de Mina Collahuasi,-20.422 ,-68.679,2023-07-27,03:40:20,2023-07-27,07:40:20,11,km,3.1,Ml
43 km al N de Mina Collahuasi,-20.438 ,-68.658,2023-07-27,02:39:41,2023-07-27,06:39:41,11,km,2.8,Ml
45 km al N de Mina Collahuasi,-20.419 ,-68.652,2023-07-27,02:38:40,2023-07-27,06:38:40,9,km,2.7,Ml
26 km al N de San FabiÃ¡n,-36.321 ,-71.555,2023-07-27,01:47:55,2023-07-27,05:47:55,93,km,2.5,Ml
46 km al SE de Pica,-20.863 ,-69.137,2023-07-27,00:35:29,2023-07-27,04:35:29,106,km,3.0,Ml
48 km al SO de OllagÃ¼e,-21.546 ,-68.562,2023-07-26,23:14:58,2023-07-27,03:14:58,136,km,2.6,Ml
99 km al SE de Socaire,-24.342 ,-67.361,2023-07-26,21:24:22,2023-07-27,01:24:22,200,km,3.1,Ml
55 km al N de Calama,-21.997 ,-68.761,2023-07-26,20:06:35,2023-07-27,00:06:35,142,km,2.9,Ml
