evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
36 km al E de Linares,-35.966 ,-71.223,2023-07-06,15:53:30,2023-07-06,19:53:30,108,km,3.2,Ml
16 km al NO de Mina Los Pelambres,-31.734 ,-70.725,2023-07-06,15:45:16,2023-07-06,19:45:16,20,km,2.6,Ml
13 km al SO de CuricÃ³,-35.091 ,-71.309,2023-07-06,15:03:09,2023-07-06,19:03:09,80,km,3.7,Ml
57 km al O de Tongoy,-30.398 ,-72.063,2023-07-06,13:45:26,2023-07-06,17:45:26,36,km,3.2,Ml
53 km al NE de Calama,-22.033 ,-68.717,2023-07-06,12:51:19,2023-07-06,16:51:19,135,km,2.7,Ml
37 km al O de Ovalle,-30.624 ,-71.587,2023-07-06,12:37:49,2023-07-06,16:37:49,29,km,2.8,Ml
42 km al SO de Mina Collahuasi,-21.062 ,-68.975,2023-07-06,12:11:14,2023-07-06,16:11:14,112,km,3.0,Ml
83 km al NE de San Pedro de Atacama,-22.273 ,-67.801,2023-07-06,08:50:16,2023-07-06,12:50:16,216,km,3.7,Ml
41 km al SO de MarÃ­a Elena,-22.628 ,-69.925,2023-07-06,08:19:09,2023-07-06,12:19:09,53,km,3.4,Ml
68 km al SE de Socaire,-24.156 ,-67.651,2023-07-06,07:59:12,2023-07-06,11:59:12,229,km,3.8,Ml
24 km al O de OllagÃ¼e,-21.261 ,-68.482,2023-07-06,07:23:38,2023-07-06,11:23:38,122,km,2.9,Ml
58 km al SO de OllagÃ¼e,-21.535 ,-68.698,2023-07-06,06:09:46,2023-07-06,10:09:46,124,km,4.1,Ml
56 km al NE de Los Andes.,-32.420 ,-70.257,2023-07-06,05:51:47,2023-07-06,09:51:47,105,km,3.2,Ml
107 km al E de Socaire,-23.983 ,-66.930,2023-07-06,04:32:14,2023-07-06,08:32:14,218,km,3.6,Ml
34 km al O de El Tabo,-33.527 ,-72.026,2023-07-06,03:04:22,2023-07-06,07:04:22,27,km,3.8,Ml
72 km al E de Socaire,-23.653 ,-67.188,2023-07-06,01:43:46,2023-07-06,05:43:46,243,km,4.1,Ml
51 km al NO de Quillagua,-21.429 ,-69.957,2023-07-06,00:05:26,2023-07-06,04:05:26,78,km,2.6,Ml
19 km al NE de Mina Los Pelambres,-31.732 ,-70.422,2023-07-06,00:01:14,2023-07-06,04:01:14,103,km,3.5,Ml
17 km al E de La Higuera,-29.483 ,-71.024,2023-07-05,23:18:52,2023-07-06,03:18:52,54,km,2.8,Ml
39 km al N de CamiÃ±a,-18.981 ,-69.305,2023-07-05,21:30:54,2023-07-06,01:30:54,110,km,3.4,Ml
48 km al SO de OllagÃ¼e,-21.597 ,-68.481,2023-07-05,21:25:34,2023-07-06,01:25:34,125,km,3.5,Ml
44 km al S de Socaire,-23.973 ,-67.986,2023-07-05,20:31:56,2023-07-06,00:31:56,128,km,5.8,Mww
