evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al SO de Antofagasta,-23.804 ,-70.580,2023-07-04,17:36:13,2023-07-04,21:36:13,61,km,3.6,Ml
44 km al NE de Pica,-20.127 ,-69.165,2023-07-04,15:17:14,2023-07-04,19:17:14,97,km,3.0,Ml
26 km al E de Los Andes.,-32.823 ,-70.325,2023-07-04,14:25:08,2023-07-04,18:25:08,106,km,3.9,Ml
68 km al O de OllagÃ¼e,-21.410 ,-68.881,2023-07-04,13:51:52,2023-07-04,17:51:52,105,km,3.4,Ml
79 km al S de Melinka,-44.600 ,-73.859,2023-07-04,13:33:56,2023-07-04,17:33:56,44,km,2.8,Ml
63 km al SE de Socaire,-23.883 ,-67.363,2023-07-04,12:36:38,2023-07-04,16:36:38,259,km,3.2,Ml
34 km al E de Baquedano,-23.442 ,-69.534,2023-07-04,11:17:42,2023-07-04,15:17:42,80,km,4.4,Mw
20 km al O de TirÃºa,-38.310 ,-73.723,2023-07-04,10:54:25,2023-07-04,14:54:25,32,km,3.5,Ml
110 km al E de Socaire,-23.698 ,-66.818,2023-07-04,10:54:01,2023-07-04,14:54:01,175,km,3.6,Ml
64 km al SO de San Pedro de Atacama,-23.232 ,-68.723,2023-07-04,10:36:19,2023-07-04,14:36:19,106,km,3.3,Ml
49 km al S de Pica,-20.906 ,-69.173,2023-07-04,09:49:27,2023-07-04,13:49:27,108,km,2.5,Ml
79 km al N de Huasco,-27.790 ,-71.485,2023-07-04,08:52:21,2023-07-04,12:52:21,34,km,2.8,Ml
27 km al N de Calama,-22.235 ,-68.861,2023-07-04,07:16:16,2023-07-04,11:16:16,117,km,2.8,Ml
81 km al SE de Socaire,-23.922 ,-67.181,2023-07-04,04:27:17,2023-07-04,08:27:17,235,km,3.5,Ml
55 km al O de ValparaÃ­so,-33.000 ,-72.199,2023-07-04,04:15:47,2023-07-04,08:15:47,29,km,2.7,Ml
85 km al SE de Socaire,-23.999 ,-67.180,2023-07-04,03:24:03,2023-07-04,07:24:03,218,km,3.5,Ml
49 km al S de Pica,-20.905 ,-69.182,2023-07-04,02:05:47,2023-07-04,06:05:47,112,km,2.7,Ml
43 km al O de La Serena,-29.841 ,-71.690,2023-07-04,01:57:50,2023-07-04,05:57:50,66,km,2.7,Ml
67 km al SO de OllagÃ¼e,-21.787 ,-68.495,2023-07-04,01:28:20,2023-07-04,05:28:20,118,km,2.7,Ml
32 km al SO de Canela Baja,-31.559 ,-71.737,2023-07-04,00:09:59,2023-07-04,04:09:59,33,km,3.3,Ml
12 km al N de Quillagua,-21.556 ,-69.564,2023-07-03,23:57:57,2023-07-04,03:57:57,62,km,2.5,Ml
27 km al SO de Los Vilos,-32.106 ,-71.683,2023-07-03,22:31:27,2023-07-04,02:31:27,34,km,2.5,Ml
80 km al N de Taltal,-24.694 ,-70.589,2023-07-03,21:08:56,2023-07-04,01:08:56,32,km,2.8,Ml
