evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
18 km al N de Calama,-22.306 ,-68.923,2024-06-01,19:48:05,2024-06-01,23:48:05,120,km,3.6,Ml
31 km al O de OllagÃ¼e,-21.132 ,-68.532,2024-06-01,19:34:12,2024-06-01,23:34:12,135,km,2.5,Ml
46 km al SE de Socaire,-23.910 ,-67.604,2024-06-01,18:55:40,2024-06-01,22:55:40,259,km,2.9,Ml
25 km al O de Rancagua,-34.166 ,-71.004,2024-06-01,18:38:52,2024-06-01,22:38:52,68,km,2.6,Ml
70 km al NE de Los Andes,-32.481 ,-69.978,2024-06-01,17:14:39,2024-06-01,21:14:39,123,km,3.6,Ml
75 km al E de Socaire,-23.696 ,-67.167,2024-06-01,17:12:44,2024-06-01,21:12:44,245,km,4.2,Ml
31 km al O de OllagÃ¼e,-21.153 ,-68.542,2024-06-01,15:22:53,2024-06-01,19:22:53,138,km,2.5,Ml
36 km al E de San FabiÃ¡n,-36.416 ,-71.183,2024-06-01,15:15:14,2024-06-01,19:15:14,143,km,2.8,Ml
60 km al S de Socaire,-24.128 ,-67.829,2024-06-01,14:09:34,2024-06-01,18:09:34,246,km,2.7,Ml
71 km al SE de Socaire,-23.985 ,-67.340,2024-06-01,13:28:03,2024-06-01,17:28:03,268,km,3.2,Ml
46 km al NE de Socaire,-23.250 ,-67.633,2024-06-01,13:24:58,2024-06-01,17:24:58,269,km,3.5,Ml
1 km al NO de CamiÃ±a,-19.306 ,-69.435,2024-06-01,12:04:13,2024-06-01,16:04:13,94,km,3.0,Ml
23 km al S de Baquedano,-23.537 ,-69.885,2024-06-01,11:41:18,2024-06-01,15:41:18,52,km,2.5,Ml
61 km al SE de Socaire,-23.995 ,-67.488,2024-06-01,10:44:51,2024-06-01,14:44:51,251,km,3.5,Ml
64 km al SO de Mina Collahuasi,-21.339 ,-68.949,2024-06-01,06:53:07,2024-06-01,10:53:07,117,km,5.3,Mww
95 km al E de CopiapÃ³,-27.452 ,-69.372,2024-06-01,05:33:23,2024-06-01,09:33:23,118,km,2.7,Ml
57 km al O de Socaire,-23.396 ,-68.407,2024-06-01,02:18:29,2024-06-01,06:18:29,116,km,2.6,Ml
147 km al O de Pichilemu,-34.015 ,-73.543,2024-06-01,02:11:45,2024-06-01,06:11:45,39,km,2.7,Ml
25 km al O de OllagÃ¼e,-21.137 ,-68.476,2024-06-01,00:04:31,2024-06-01,04:04:31,137,km,3.4,Ml
15 km al O de Ovalle,-30.655 ,-71.351,2024-06-01,00:03:53,2024-06-01,04:03:53,54,km,2.9,Ml
34 km al NO de ChaÃ±aral,-26.069 ,-70.760,2024-05-31,21:26:23,2024-06-01,01:26:23,41,km,3.6,Ml
