evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al E de VichuquÃ©n,-34.982 ,-71.675,2024-06-28,19:49:19,2024-06-28,23:49:19,51,km,2.8,Ml
81 km al NE de Mina La Escondida,-23.596 ,-68.760,2024-06-28,19:21:30,2024-06-28,23:21:30,103,km,2.6,Ml
52 km al SE de Putre,-18.605 ,-69.321,2024-06-28,15:04:03,2024-06-28,19:04:03,119,km,3.2,Ml
66 km al SO de Patache,-21.363 ,-70.433,2024-06-28,14:17:44,2024-06-28,18:17:44,54,km,3.6,Ml
48 km al NE de ChaÃ±aral,-25.999 ,-70.339,2024-06-28,09:34:44,2024-06-28,13:34:44,55,km,3.4,Ml
43 km al N de Mejillones,-22.715 ,-70.435,2024-06-28,09:31:37,2024-06-28,13:31:37,29,km,3.1,Ml
29 km al SO de Mina Collahuasi,-20.965 ,-68.891,2024-06-28,08:04:33,2024-06-28,12:04:33,106,km,3.0,Ml
91 km al O de San Juan,-31.739 ,-69.450,2024-06-28,06:44:18,2024-06-28,10:44:18,209,km,3.3,Mlv
23 km al E de Pica,-20.529 ,-69.113,2024-06-28,05:35:24,2024-06-28,09:35:24,96,km,2.7,Ml
97 km al SO de Mina La Escondida,-25.060 ,-69.460,2024-06-28,04:26:44,2024-06-28,08:26:44,85,km,3.1,Ml
52 km al SE de Linares,-36.154 ,-71.162,2024-06-28,03:38:19,2024-06-28,07:38:19,104,km,3.2,Ml
49 km al O de San Pedro de Atacama,-23.052 ,-68.657,2024-06-28,01:01:37,2024-06-28,05:01:37,106,km,3.1,Ml
50 km al S de Mina Collahuasi,-21.253 ,-68.796,2024-06-27,23:15:27,2024-06-28,03:15:27,125,km,2.9,Ml
48 km al E de Linares,-35.744 ,-71.082,2024-06-27,23:01:09,2024-06-28,03:01:09,107,km,2.5,Ml
130 km al SE de CopiapÃ³,-27.999 ,-69.225,2024-06-27,22:26:49,2024-06-28,02:26:49,129,km,2.5,Ml
47 km al S de Mina Collahuasi,-21.230 ,-68.784,2024-06-27,21:37:14,2024-06-28,01:37:14,121,km,3.2,Ml
53 km al N de Calama,-21.993 ,-68.864,2024-06-27,20:30:29,2024-06-28,00:30:29,91,km,2.5,Ml
