evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
67 km al S de Socaire,-24.195 ,-67.874,2024-06-08,18:50:31,2024-06-08,22:50:31,269,km,2.6,Ml
55 km al SE de Socaire,-23.950 ,-67.513,2024-06-08,18:05:30,2024-06-08,22:05:30,273,km,2.9,Ml
63 km al NE de Pica,-20.101 ,-68.896,2024-06-08,16:42:48,2024-06-08,20:42:48,114,km,4.0,Ml
51 km al O de OllagÃ¼e,-21.308 ,-68.740,2024-06-08,16:27:53,2024-06-08,20:27:53,103,km,2.8,Ml
15 km al SO de Mina Collahuasi,-20.944 ,-68.721,2024-06-08,16:22:35,2024-06-08,20:22:35,120,km,2.7,Ml
68 km al SO de OllagÃ¼e,-21.760 ,-68.577,2024-06-08,14:34:44,2024-06-08,18:34:44,129,km,2.9,Ml
28 km al O de Caldera,-27.010 ,-71.095,2024-06-08,13:20:43,2024-06-08,17:20:43,41,km,2.9,Ml
6 km al N de Mina La Escondida,-24.221 ,-69.074,2024-06-08,13:07:14,2024-06-08,17:07:14,99,km,2.6,Ml
14 km al NO de Visviri,-17.525 ,-69.590,2024-06-08,12:52:24,2024-06-08,16:52:24,7,km,3.1,Ml
36 km al N de Punta de Choros,-28.928 ,-71.468,2024-06-08,12:34:35,2024-06-08,16:34:35,36,km,2.9,Ml
36 km al SO de Canela Baja,-31.580 ,-71.776,2024-06-08,12:07:17,2024-06-08,16:07:17,34,km,2.5,Ml
14 km al NO de Punitaqui,-30.766 ,-71.386,2024-06-08,11:20:13,2024-06-08,15:20:13,48,km,3.0,Ml
46 km al N de Cobquecura,-35.723 ,-72.901,2024-06-08,10:54:07,2024-06-08,14:54:07,29,km,4.2,Ml
76 km al N de Calama,-21.820 ,-68.708,2024-06-08,10:06:10,2024-06-08,14:06:10,128,km,3.2,Ml
16 km al E de Alto del Carmen,-28.763 ,-70.323,2024-06-08,09:34:04,2024-06-08,13:34:04,104,km,4.0,Ml
35 km al NE de Calama,-22.260 ,-68.676,2024-06-08,09:10:12,2024-06-08,13:10:12,122,km,2.5,Ml
15 km al NE de Illapel,-31.510 ,-71.116,2024-06-08,06:17:45,2024-06-08,10:17:45,54,km,2.9,Ml
22 km al S de CamiÃ±a,-19.509 ,-69.447,2024-06-08,05:22:48,2024-06-08,09:22:48,92,km,4.8,Mw
75 km al S de Socaire,-24.237 ,-67.669,2024-06-08,05:06:22,2024-06-08,09:06:22,250,km,3.3,Ml
13 km al S de MarÃ­a Elena,-22.455 ,-69.623,2024-06-08,03:41:46,2024-06-08,07:41:46,77,km,3.2,Ml
19 km al S de Petorca,-32.421 ,-70.896,2024-06-07,22:22:16,2024-06-08,02:22:16,80,km,4.4,Ml
