evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al N de San Pedro de Atacama,-22.558 ,-68.240,2024-06-06,18:40:45,2024-06-06,22:40:45,151,km,2.8,Ml
70 km al NE de Calama,-21.932 ,-68.570,2024-06-06,15:34:16,2024-06-06,19:34:16,127,km,3.2,Ml
24 km al S de Tocopilla,-22.305 ,-70.137,2024-06-06,13:37:48,2024-06-06,17:37:48,55,km,4.8,Mw
39 km al NE de Calama,-22.171 ,-68.737,2024-06-06,13:10:06,2024-06-06,17:10:06,136,km,2.6,Ml
11 km al SE de Pica,-20.540 ,-69.235,2024-06-06,12:39:35,2024-06-06,16:39:35,94,km,3.5,Ml
7 km al NE de Calama,-22.441 ,-68.868,2024-06-06,11:56:30,2024-06-06,15:56:30,112,km,2.8,Ml
35 km al NO de Quintero,-32.481 ,-71.657,2024-06-06,11:53:50,2024-06-06,15:53:50,36,km,3.0,Ml
13 km al SE de Pica,-20.548 ,-69.220,2024-06-06,11:51:34,2024-06-06,15:51:34,96,km,4.8,Mw
33 km al SO de Mina Collahuasi,-20.976 ,-68.937,2024-06-06,11:38:09,2024-06-06,15:38:09,112,km,3.7,Ml
29 km al SO de Termas del Flaco,-35.191 ,-70.586,2024-06-06,10:31:55,2024-06-06,14:31:55,118,km,2.8,Ml
63 km al N de Calama,-21.928 ,-68.769,2024-06-06,01:07:46,2024-06-06,05:07:46,125,km,2.9,Ml
83 km al SE de Socaire,-23.928 ,-67.163,2024-06-05,23:11:34,2024-06-06,03:11:34,224,km,3.9,Ml
23 km al NO de Petorca,-32.080 ,-71.064,2024-06-05,22:46:43,2024-06-06,02:46:43,78,km,2.7,Ml
20 km al N de La Higuera,-29.339 ,-71.162,2024-06-05,22:19:12,2024-06-06,02:19:12,56,km,3.0,Ml
