evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
44 km al SO de Huasco,-28.802 ,-71.455,2024-06-21,19:30:06,2024-06-21,23:30:06,42,km,2.6,Ml
39 km al S de Huasco,-28.797 ,-71.349,2024-06-21,16:54:20,2024-06-21,20:54:20,37,km,2.6,Ml
47 km al NO de Quintero,-32.469 ,-71.867,2024-06-21,16:17:10,2024-06-21,20:17:10,39,km,3.7,Ml
53 km al N de Pica,-20.022 ,-69.247,2024-06-21,13:25:10,2024-06-21,17:25:10,93,km,2.7,Ml
29 km al NO de Iquique,-20.066 ,-70.386,2024-06-21,13:23:05,2024-06-21,17:23:05,33,km,2.7,Ml
20 km al NO de Punitaqui,-30.698 ,-71.394,2024-06-21,13:17:01,2024-06-21,17:17:01,32,km,2.9,Ml
47 km al S de Pica,-20.889 ,-69.175,2024-06-21,12:09:55,2024-06-21,16:09:55,106,km,3.1,Ml
34 km al O de OllagÃ¼e,-21.264 ,-68.576,2024-06-21,11:36:16,2024-06-21,15:36:16,111,km,3.4,Ml
23 km al E de Huasco,-28.382 ,-71.006,2024-06-21,11:03:03,2024-06-21,15:03:03,59,km,3.5,Ml
13 km al NO de Alto del Carmen,-28.705 ,-70.603,2024-06-21,10:59:00,2024-06-21,14:59:00,101,km,3.3,Ml
44 km al NE de Mina Los Pelambres,-31.486 ,-70.334,2024-06-21,09:56:07,2024-06-21,13:56:07,124,km,3.9,Ml
25 km al E de Talca,-35.346 ,-71.410,2024-06-21,07:02:21,2024-06-21,11:02:21,80,km,2.9,Ml
49 km al NE de Calama,-22.065 ,-68.731,2024-06-21,06:50:44,2024-06-21,10:50:44,134,km,2.5,Ml
64 km al NE de El Salvador,-25.829 ,-69.182,2024-06-21,05:01:32,2024-06-21,09:01:32,100,km,2.8,Ml
11 km al NO de Pichidangui,-32.084 ,-71.628,2024-06-21,03:18:44,2024-06-21,07:18:44,34,km,3.1,Ml
26 km al O de Pichidangui,-32.105 ,-71.801,2024-06-21,02:13:19,2024-06-21,06:13:19,24,km,3.2,Ml
24 km al SO de Mina Collahuasi,-20.961 ,-68.836,2024-06-21,01:15:23,2024-06-21,05:15:23,97,km,2.5,Ml
28 km al S de OllagÃ¼e,-21.468 ,-68.311,2024-06-20,23:04:45,2024-06-21,03:04:45,71,km,3.0,Ml
58 km al SO de OllagÃ¼e,-21.621 ,-68.617,2024-06-20,22:31:16,2024-06-21,02:31:16,114,km,2.7,Ml
51 km al SE de CamiÃ±a,-19.713 ,-69.187,2024-06-20,22:00:58,2024-06-21,02:00:58,111,km,3.6,Ml
34 km al NO de Punta de Choros,-29.046 ,-71.729,2024-06-20,21:33:24,2024-06-21,01:33:24,15,km,2.9,Ml
38 km al E de Mina Los Pelambres,-31.795 ,-70.187,2024-06-20,20:36:34,2024-06-21,00:36:34,122,km,3.5,Ml
