evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
60 km al SE de CamiÃ±a,-19.702 ,-69.033,2024-06-14,19:50:59,2024-06-14,23:50:59,107,km,2.8,Ml
28 km al O de Navidad,-33.953 ,-72.139,2024-06-14,19:44:29,2024-06-14,23:44:29,35,km,3.4,Ml
36 km al E de Mina Los Pelambres,-31.925 ,-70.227,2024-06-14,19:15:52,2024-06-14,23:15:52,140,km,2.7,Ml
29 km al E de Calama,-22.406 ,-68.652,2024-06-14,17:59:47,2024-06-14,21:59:47,130,km,2.6,Ml
75 km al S de OllagÃ¼e,-21.860 ,-68.499,2024-06-14,16:32:55,2024-06-14,20:32:55,113,km,2.6,Ml
24 km al SO de OllagÃ¼e,-21.323 ,-68.465,2024-06-14,14:18:32,2024-06-14,18:18:32,122,km,2.7,Ml
27 km al O de Navidad,-33.899 ,-72.115,2024-06-14,12:36:56,2024-06-14,16:36:56,33,km,3.7,Ml
55 km al SO de Mina Collahuasi,-21.214 ,-68.983,2024-06-14,12:36:38,2024-06-14,16:36:38,112,km,2.7,Ml
32 km al O de Navidad,-33.924 ,-72.180,2024-06-14,12:25:46,2024-06-14,16:25:46,38,km,3.1,Ml
31 km al SO de Mina Collahuasi,-20.956 ,-68.919,2024-06-14,12:10:30,2024-06-14,16:10:30,101,km,2.7,Ml
32 km al O de Navidad,-33.936 ,-72.173,2024-06-14,12:07:49,2024-06-14,16:07:49,38,km,3.3,Ml
85 km al O de Pisagua,-19.364 ,-70.983,2024-06-14,12:02:42,2024-06-14,16:02:42,40,km,2.9,Ml
11 km al SO de Tongoy,-30.313 ,-71.594,2024-06-14,11:22:42,2024-06-14,15:22:42,51,km,2.7,Ml
92 km al NE de San Pedro de Atacama,-22.307 ,-67.600,2024-06-14,11:03:28,2024-06-14,15:03:28,170,km,3.2,Ml
106 km al O de Lebu,-37.971 ,-74.772,2024-06-14,09:35:00,2024-06-14,13:35:00,38,km,4.0,Ml
53 km al N de Quillagua,-21.188 ,-69.605,2024-06-14,06:16:11,2024-06-14,10:16:11,66,km,3.1,Ml
36 km al O de Cuya,-19.066 ,-70.509,2024-06-14,05:27:20,2024-06-14,09:27:20,61,km,3.7,Ml
23 km al O de Vallenar,-28.624 ,-70.989,2024-06-14,03:35:05,2024-06-14,07:35:05,41,km,3.7,Ml
16 km al O de Vallenar,-28.597 ,-70.924,2024-06-14,02:20:16,2024-06-14,06:20:16,44,km,3.2,Ml
39 km al E de La Higuera,-29.418 ,-70.809,2024-06-14,01:50:34,2024-06-14,05:50:34,59,km,3.2,Ml
72 km al SO de OllagÃ¼e,-21.668 ,-68.759,2024-06-13,20:39:54,2024-06-14,00:39:54,108,km,2.7,Ml
