evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
102 km al NE de Alto del Carmen,-28.144 ,-69.715,2024-11-08,20:23:41,2024-11-08,23:23:41,112,km,3.0,Ml
25 km al NO de CopiapÃ³,-27.201 ,-70.504,2024-11-08,20:21:28,2024-11-08,23:21:28,84,km,3.1,Ml
59 km al E de El Salvador,-26.303 ,-69.035,2024-11-08,19:41:31,2024-11-08,22:41:31,129,km,2.8,Ml
21 km al E de Cabo Raper,-46.878 ,-75.390,2024-11-08,18:43:24,2024-11-08,21:43:24,7,km,3.0,Ml
69 km al SO de OllagÃ¼e,-21.777 ,-68.567,2024-11-08,15:35:29,2024-11-08,18:35:29,143,km,3.5,Ml
85 km al SE de Socaire,-24.161 ,-67.332,2024-11-08,15:21:23,2024-11-08,18:21:23,227,km,3.3,Ml
89 km al SO de Mina La Escondida,-24.970 ,-69.475,2024-11-08,14:38:51,2024-11-08,17:38:51,80,km,2.5,Ml
30 km al S de Mina Collahuasi,-21.090 ,-68.602,2024-11-08,14:14:29,2024-11-08,17:14:29,121,km,3.0,Ml
34 km al S de Mina Collahuasi,-21.134 ,-68.688,2024-11-08,13:52:00,2024-11-08,16:52:00,117,km,2.8,Ml
58 km al NE de Calama,-22.030 ,-68.622,2024-11-08,12:23:26,2024-11-08,15:23:26,142,km,2.7,Ml
33 km al S de Huasco,-28.762 ,-71.246,2024-11-08,12:15:12,2024-11-08,15:15:12,54,km,4.5,Mw
74 km al SE de Socaire,-24.084 ,-67.398,2024-11-08,12:14:16,2024-11-08,15:14:16,212,km,3.0,Ml
18 km al NE de Cabo Raper,-46.653 ,-75.570,2024-11-08,10:51:47,2024-11-08,13:51:47,8,km,2.8,Ml
16 km al N de Cabo Raper,-46.663 ,-75.624,2024-11-08,10:43:54,2024-11-08,13:43:54,4,km,2.8,Ml
33 km al NE de CamiÃ±a,-19.119 ,-69.184,2024-11-08,10:33:35,2024-11-08,13:33:35,22,km,2.7,Ml
2 km al O de Cabo Raper,-46.798 ,-75.659,2024-11-08,10:31:55,2024-11-08,13:31:55,9,km,2.9,Ml
23 km al NE de Cabo Raper,-46.627 ,-75.481,2024-11-08,10:23:30,2024-11-08,13:23:30,4,km,3.6,Ml
4 km al E de Pichidangui,-32.122 ,-71.494,2024-11-08,09:45:08,2024-11-08,12:45:08,42,km,2.7,Ml
44 km al O de Cabo Raper,-46.703 ,-76.199,2024-11-08,09:43:44,2024-11-08,12:43:44,12,km,3.5,Ml
30 km al E de Cabo Raper,-46.783 ,-75.248,2024-11-08,09:35:41,2024-11-08,12:35:41,13,km,2.9,Ml
55 km al NO de Cabo Raper,-46.531 ,-76.238,2024-11-08,09:31:26,2024-11-08,12:31:26,5,km,2.8,Ml
79 km al SE de Socaire,-24.154 ,-67.418,2024-11-08,09:09:25,2024-11-08,12:09:25,209,km,3.6,Ml
21 km al NE de Cabo Raper,-46.654 ,-75.460,2024-11-08,08:55:15,2024-11-08,11:55:15,7,km,3.4,Ml
27 km al NE de Cabo Raper,-46.583 ,-75.488,2024-11-08,08:49:54,2024-11-08,11:49:54,15,km,3.2,Ml
6 km al NE de Cabo Raper,-46.757 ,-75.603,2024-11-08,08:45:30,2024-11-08,11:45:30,13,km,3.9,Ml
71 km al O de Cabo Raper,-46.770 ,-76.570,2024-11-08,08:37:50,2024-11-08,11:37:50,7,km,6.2,Mww
57 km al SE de Socaire,-23.819 ,-67.386,2024-11-08,08:29:38,2024-11-08,11:29:38,222,km,3.2,Ml
44 km al NE de Calama,-22.135 ,-68.700,2024-11-08,07:30:21,2024-11-08,10:30:21,145,km,2.5,Ml
43 km al O de VichuquÃ©n,-34.825 ,-72.457,2024-11-08,06:54:05,2024-11-08,09:54:05,18,km,2.7,Ml
32 km al N de Calama,-22.180 ,-68.927,2024-11-08,05:46:02,2024-11-08,08:46:02,136,km,2.8,Ml
56 km al O de ValparaÃ­so,-33.081 ,-72.217,2024-11-08,04:55:49,2024-11-08,07:55:49,34,km,3.0,Ml
59 km al SO de OllagÃ¼e,-21.713 ,-68.477,2024-11-08,04:15:19,2024-11-08,07:15:19,126,km,3.5,Ml
77 km al SE de Socaire,-24.194 ,-67.527,2024-11-08,03:29:04,2024-11-08,06:29:04,199,km,3.0,Ml
109 km al SE de Alto del Carmen,-29.343 ,-69.583,2024-11-08,01:56:46,2024-11-08,04:56:46,125,km,3.5,Ml
78 km al SE de Socaire,-24.087 ,-67.356,2024-11-08,00:28:19,2024-11-08,03:28:19,204,km,2.9,Ml
76 km al SE de Socaire,-24.103 ,-67.403,2024-11-08,00:13:39,2024-11-08,03:13:39,208,km,4.2,Ml
72 km al SE de Socaire,-23.885 ,-67.264,2024-11-07,22:48:31,2024-11-08,01:48:31,222,km,2.9,Ml
68 km al SE de Socaire,-24.135 ,-67.597,2024-11-07,21:49:48,2024-11-08,00:49:48,194,km,3.2,Ml
11 km al NE de Sierra Gorda,-22.806 ,-69.264,2024-11-07,21:20:07,2024-11-08,00:20:07,78,km,2.9,Ml
6 km al O de Andacollo,-30.224 ,-71.146,2024-11-07,21:17:30,2024-11-08,00:17:30,65,km,3.5,Ml
