evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
55 km al SE de Baquedano,-23.788 ,-69.634,2024-11-01,18:00:51,2024-11-01,21:00:51,80,km,2.6,Ml
37 km al SE de Pica,-20.635 ,-69.013,2024-11-01,17:16:22,2024-11-01,20:16:22,98,km,2.5,Ml
45 km al SO de Fresia,-41.422 ,-73.825,2024-11-01,16:21:06,2024-11-01,19:21:06,38,km,3.1,Ml
7 km al N de Mina Los Pelambres,-31.759 ,-70.594,2024-11-01,14:29:22,2024-11-01,17:29:22,98,km,2.5,Ml
134 km al E de Paihuano,-30.302 ,-69.156,2024-11-01,14:27:48,2024-11-01,17:27:48,13,km,2.6,Ml
133 km al N de San Antonio de los Cobres,-23.033 ,-66.360,2024-11-01,13:48:53,2024-11-01,16:48:53,231,km,3.9,Ml
152 km al O de Lebu,-37.920 ,-75.346,2024-11-01,13:32:40,2024-11-01,16:32:40,20,km,3.6,Ml
27 km al E de Pisagua,-19.551 ,-69.963,2024-11-01,13:14:28,2024-11-01,16:14:28,63,km,2.7,Ml
40 km al NE de Monte Patria,-30.523 ,-70.592,2024-11-01,11:15:45,2024-11-01,14:15:45,96,km,2.6,Ml
86 km al E de Taltal,-25.365 ,-69.635,2024-11-01,10:51:40,2024-11-01,13:51:40,155,km,2.7,Ml
77 km al O de San Antonio de los Cobres,-24.066 ,-67.062,2024-11-01,08:36:58,2024-11-01,11:36:58,228,km,3.0,Ml
45 km al O de OllagÃ¼e,-21.278 ,-68.681,2024-11-01,05:02:01,2024-11-01,08:02:01,123,km,2.9,Ml
33 km al SE de Calama,-22.655 ,-68.683,2024-11-01,02:51:20,2024-11-01,05:51:20,107,km,2.5,Ml
23 km al SE de San Pedro de Atacama,-23.072 ,-68.052,2024-11-01,02:34:22,2024-11-01,05:34:22,170,km,3.2,Ml
24 km al E de OllagÃ¼e,-21.166 ,-68.032,2024-11-01,02:29:03,2024-11-01,05:29:03,175,km,4.8,Mw
29 km al SE de Mina Collahuasi,-21.065 ,-68.543,2024-10-31,22:41:18,2024-11-01,01:41:18,127,km,3.4,Ml
31 km al N de Pica,-20.214 ,-69.276,2024-10-31,22:26:34,2024-11-01,01:26:34,89,km,3.6,Ml
78 km al NE de San Pedro de Atacama,-22.303 ,-67.845,2024-10-31,22:25:36,2024-11-01,01:25:36,202,km,2.5,Ml
36 km al O de San Pedro de Atacama,-22.910 ,-68.553,2024-10-31,22:17:05,2024-11-01,01:17:05,114,km,2.6,Ml
82 km al O de San Antonio de los Cobres,-23.931 ,-67.057,2024-10-31,21:36:06,2024-11-01,00:36:06,240,km,3.4,Ml
