evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
7 km al N de Punitaqui,-30.768 ,-71.270,2024-11-26,15:06:33,2024-11-26,18:06:33,47,km,2.6,Ml
45 km al SE de Pica,-20.831 ,-69.099,2024-11-26,14:07:09,2024-11-26,17:07:09,116,km,2.8,Ml
34 km al O de Temuco,-38.698 ,-72.979,2024-11-26,14:04:02,2024-11-26,17:04:02,66,km,3.6,Ml
24 km al SE de Pichilemu,-34.578 ,-71.897,2024-11-26,12:55:30,2024-11-26,15:55:30,14,km,2.8,Ml
59 km al SO de OllagÃ¼e,-21.722 ,-68.462,2024-11-26,12:11:40,2024-11-26,15:11:40,120,km,2.5,Ml
73 km al S de Socaire,-24.232 ,-67.760,2024-11-26,11:32:28,2024-11-26,14:32:28,242,km,3.6,Ml
22 km al SO de Pichidangui,-32.267 ,-71.704,2024-11-26,11:30:08,2024-11-26,14:30:08,32,km,2.7,Ml
71 km al SO de OllagÃ¼e,-21.704 ,-68.711,2024-11-26,10:26:33,2024-11-26,13:26:33,114,km,3.1,Ml
19 km al N de Ovalle,-30.439 ,-71.264,2024-11-26,09:33:08,2024-11-26,12:33:08,48,km,5.3,Mw
22 km al SO de Calama,-22.577 ,-69.115,2024-11-26,09:23:39,2024-11-26,12:23:39,98,km,2.9,Ml
39 km al N de ChaÃ±aral,-25.999 ,-70.622,2024-11-26,09:11:26,2024-11-26,12:11:26,73,km,2.7,Ml
50 km al SO de OllagÃ¼e,-21.580 ,-68.542,2024-11-26,07:27:23,2024-11-26,10:27:23,136,km,4.1,Ml
52 km al O de OllagÃ¼e,-21.360 ,-68.739,2024-11-26,06:15:53,2024-11-26,09:15:53,130,km,3.9,Ml
31 km al N de Mina La Escondida,-23.995 ,-69.081,2024-11-26,06:10:01,2024-11-26,09:10:01,110,km,2.7,Ml
49 km al O de San Pedro de Atacama,-23.092 ,-68.638,2024-11-26,02:48:35,2024-11-26,05:48:35,106,km,2.7,Ml
25 km al O de Pichidangui,-32.131 ,-71.790,2024-11-26,02:36:30,2024-11-26,05:36:30,59,km,3.2,Ml
60 km al SE de Socaire,-24.075 ,-67.626,2024-11-25,22:35:30,2024-11-26,01:35:30,231,km,3.8,Ml
