evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
178 km al O de Pisagua,-19.915 ,-71.883,2024-11-27,20:27:05,2024-11-27,23:27:05,15,km,3.7,Ml
65 km al SE de Socaire,-23.869 ,-67.327,2024-11-27,13:44:52,2024-11-27,16:44:52,198,km,3.9,Ml
73 km al E de Caleta El Cobre,-24.296 ,-69.804,2024-11-27,13:07:29,2024-11-27,16:07:29,73,km,3.9,Ml
20 km al E de La Serena,-29.862 ,-71.051,2024-11-27,11:32:12,2024-11-27,14:32:12,59,km,3.4,Ml
22 km al SO de Canela Baja,-31.501 ,-71.656,2024-11-27,11:15:58,2024-11-27,14:15:58,36,km,3.0,Ml
81 km al NO de Cobquecura,-35.697 ,-73.516,2024-11-27,11:07:27,2024-11-27,14:07:27,15,km,3.2,Ml
86 km al O de Cobquecura,-35.815 ,-73.667,2024-11-27,09:09:48,2024-11-27,12:09:48,29,km,3.9,Ml
30 km al SO de Punitaqui,-30.967 ,-71.527,2024-11-27,07:44:59,2024-11-27,10:44:59,39,km,3.6,Ml
82 km al E de Alto del Carmen,-28.708 ,-69.645,2024-11-27,06:40:26,2024-11-27,09:40:26,121,km,3.0,Ml
110 km al SE de CopiapÃ³,-28.128 ,-69.611,2024-11-27,06:32:09,2024-11-27,09:32:09,115,km,3.1,Ml
48 km al E de Sierra Gorda,-22.963 ,-68.861,2024-11-27,05:19:30,2024-11-27,08:19:30,111,km,4.1,Ml
12 km al O de Los Ãngeles,-37.425 ,-72.481,2024-11-27,04:28:01,2024-11-27,07:28:01,72,km,2.7,Ml
32 km al NO de Mina Collahuasi,-20.662 ,-68.915,2024-11-27,02:18:07,2024-11-27,05:18:07,108,km,3.0,Ml
79 km al SE de Socaire,-24.023 ,-67.275,2024-11-27,00:56:07,2024-11-27,03:56:07,231,km,2.9,Ml
65 km al NE de Calama,-21.954 ,-68.629,2024-11-26,23:43:33,2024-11-27,02:43:33,114,km,2.5,Ml
29 km al NE de Calama,-22.287 ,-68.724,2024-11-26,22:40:25,2024-11-27,01:40:25,105,km,2.8,Ml
