evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al S de San Pedro de Atacama,-23.238 ,-68.081,2024-11-02,20:54:26,2024-11-02,23:54:26,165,km,2.5,Ml
32 km al N de San Pedro de Atacama,-22.635 ,-68.174,2024-11-02,18:39:32,2024-11-02,21:39:32,134,km,2.9,Ml
29 km al E de Sierra Gorda,-22.796 ,-69.054,2024-11-02,18:13:42,2024-11-02,21:13:42,95,km,2.5,Ml
50 km al E de Mina Los Pelambres,-31.742 ,-70.064,2024-11-02,16:10:10,2024-11-02,19:10:10,119,km,2.8,Ml
22 km al SO de Pichidangui,-32.279 ,-71.698,2024-11-02,15:29:52,2024-11-02,18:29:52,24,km,2.7,Ml
63 km al S de Mina Collahuasi,-21.358 ,-68.868,2024-11-02,13:11:15,2024-11-02,16:11:15,117,km,3.7,Ml
21 km al O de Tongoy,-30.267 ,-71.709,2024-11-02,11:51:02,2024-11-02,14:51:02,30,km,2.7,Ml
139 km al O de Lebu,-38.063 ,-75.126,2024-11-02,10:24:20,2024-11-02,13:24:20,22,km,2.8,Ml
89 km al NO de San Antonio de los Cobres,-23.594 ,-66.850,2024-11-02,06:55:59,2024-11-02,09:55:59,235,km,3.9,Ml
76 km al SE de Socaire,-24.102 ,-67.388,2024-11-02,06:47:40,2024-11-02,09:47:40,222,km,3.2,Ml
70 km al SO de OllagÃ¼e,-21.769 ,-68.596,2024-11-02,05:18:30,2024-11-02,08:18:30,139,km,2.9,Ml
19 km al S de La Higuera,-29.681 ,-71.165,2024-11-02,04:42:13,2024-11-02,07:42:13,71,km,4.8,Mw
78 km al SE de Socaire,-24.220 ,-67.555,2024-11-02,04:26:00,2024-11-02,07:26:00,225,km,3.1,Ml
31 km al S de San Pedro de Atacama,-23.191 ,-68.260,2024-11-02,03:47:28,2024-11-02,06:47:28,164,km,2.5,Ml
65 km al SO de OllagÃ¼e,-21.755 ,-68.512,2024-11-02,03:10:24,2024-11-02,06:10:24,128,km,3.1,Ml
41 km al N de Punta de Choros,-28.880 ,-71.497,2024-11-02,02:33:33,2024-11-02,05:33:33,41,km,2.7,Ml
24 km al O de Sierra Gorda,-22.812 ,-69.540,2024-11-02,02:30:04,2024-11-02,05:30:04,77,km,2.5,Ml
46 km al E de Sierra Gorda,-22.966 ,-68.878,2024-11-02,00:01:43,2024-11-02,03:01:43,102,km,2.5,Ml
60 km al SO de Mina Collahuasi,-21.329 ,-68.869,2024-11-01,23:28:07,2024-11-02,02:28:07,99,km,2.8,Ml
92 km al S de Ilo,-18.459 ,-71.203,2024-11-01,23:22:15,2024-11-02,02:22:15,14,km,2.5,Ml
55 km al S de Mina Collahuasi,-21.292 ,-68.824,2024-11-01,22:28:50,2024-11-02,01:28:50,122,km,3.2,Ml
41 km al NE de Calama,-22.180 ,-68.681,2024-11-01,21:08:14,2024-11-02,00:08:14,119,km,2.7,Ml
