evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al O de Pichidangui,-32.090 ,-71.831,2024-11-30,20:44:20,2024-11-30,23:44:20,31,km,3.1,Ml
56 km al N de Pica,-20.010 ,-69.156,2024-11-30,19:43:17,2024-11-30,22:43:17,101,km,3.0,Ml
47 km al NO de Navidad,-33.658 ,-72.196,2024-11-30,16:10:41,2024-11-30,19:10:41,31,km,3.3,Ml
22 km al SO de Putre,-18.381 ,-69.646,2024-11-30,15:34:57,2024-11-30,18:34:57,115,km,4.6,Mw
48 km al NE de Calama,-22.068 ,-68.763,2024-11-30,13:02:53,2024-11-30,16:02:53,132,km,2.9,Ml
60 km al SO de Puerto AysÃ©n,-45.916 ,-72.962,2024-11-30,12:57:20,2024-11-30,15:57:20,2,km,2.3,Ml
29 km al E de Pica,-20.505 ,-69.050,2024-11-30,11:30:04,2024-11-30,14:30:04,96,km,3.0,Ml
24 km al O de Quintero,-32.692 ,-71.760,2024-11-30,10:33:53,2024-11-30,13:33:53,35,km,3.0,Ml
27 km al N de Farellones,-33.112 ,-70.327,2024-11-30,10:30:17,2024-11-30,13:30:17,109,km,3.1,Ml
9 km al NE de Colina,-33.125 ,-70.639,2024-11-30,10:22:09,2024-11-30,13:22:09,92,km,2.9,Ml
82 km al NE de San Pedro de Atacama,-22.415 ,-67.615,2024-11-30,08:29:51,2024-11-30,11:29:51,206,km,4.1,Ml
38 km al SE de Quillagua,-21.864 ,-69.236,2024-11-30,08:16:14,2024-11-30,11:16:14,83,km,3.0,Ml
37 km al NE de Cabo Raper,-46.615 ,-75.239,2024-11-30,07:36:47,2024-11-30,10:36:47,16,km,2.7,Ml
45 km al O de Taltal,-25.274 ,-70.912,2024-11-30,07:20:06,2024-11-30,10:20:06,55,km,2.9,Ml
74 km al SE de Socaire,-24.033 ,-67.345,2024-11-30,07:08:46,2024-11-30,10:08:46,224,km,3.3,Ml
20 km al NO de BahÃ­a Mansa,-40.486 ,-73.924,2024-11-30,07:05:31,2024-11-30,10:05:31,25,km,2.9,Ml
30 km al S de Parque Fray Jorge,-30.926 ,-71.617,2024-11-30,04:26:55,2024-11-30,07:26:55,40,km,2.6,Ml
40 km al SO de Pichidangui,-32.385 ,-71.834,2024-11-30,03:59:11,2024-11-30,06:59:11,24,km,3.1,Ml
40 km al SE de San Pedro de Atacama,-23.160 ,-67.910,2024-11-30,01:26:53,2024-11-30,04:26:53,146,km,3.7,Ml
77 km al E de Taltal,-25.323 ,-69.724,2024-11-29,22:41:00,2024-11-30,01:41:00,83,km,3.0,Ml
111 km al SE de Alto del Carmen,-29.397 ,-69.611,2024-11-29,21:56:20,2024-11-30,00:56:20,138,km,3.4,Ml
