evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
23 km al N de ChaÃ±aral.,-26.149 ,-70.562,2023-05-09,19:39:41,2023-05-09,23:39:41,78,km,3.8,Ml
40 km al S de Mina Collahuasi,-21.186 ,-68.647,2023-05-09,18:45:08,2023-05-09,22:45:08,115,km,2.7,Ml
70 km al NE de Taltal,-24.828 ,-70.218,2023-05-09,18:17:33,2023-05-09,22:17:33,49,km,3.3,Ml
67 km al N de Pica,-19.896 ,-69.201,2023-05-09,16:45:31,2023-05-09,20:45:31,100,km,3.0,Ml
80 km al O de Cobquecura,-36.063 ,-73.677,2023-05-09,16:03:42,2023-05-09,20:03:42,35,km,2.8,Ml
77 km al O de Cobquecura,-36.084 ,-73.648,2023-05-09,15:35:36,2023-05-09,19:35:36,36,km,3.0,Ml
57 km al S de OllagÃ¼e,-21.713 ,-68.435,2023-05-09,14:11:40,2023-05-09,18:11:40,119,km,2.9,Ml
21 km al NE de Osorno,-40.415 ,-73.010,2023-05-09,12:37:19,2023-05-09,16:37:19,52,km,2.9,Ml
5 km al O de Los Vilos,-31.913 ,-71.568,2023-05-09,09:42:09,2023-05-09,13:42:09,56,km,3.0,Ml
36 km al O de OllagÃ¼e,-21.216 ,-68.604,2023-05-09,09:18:03,2023-05-09,13:18:03,126,km,3.1,Ml
74 km al SO de OllagÃ¼e,-21.686 ,-68.774,2023-05-09,08:32:46,2023-05-09,12:32:46,128,km,2.7,Ml
70 km al O de Los Vilos,-31.695 ,-72.204,2023-05-09,07:27:50,2023-05-09,11:27:50,37,km,3.7,Ml
71 km al SO de Caldera,-27.658 ,-71.102,2023-05-09,05:51:10,2023-05-09,09:51:10,15,km,2.7,Ml
31 km al NO de Mina Collahuasi,-20.645 ,-68.889,2023-05-09,03:16:26,2023-05-09,07:16:26,105,km,3.2,Ml
29 km al E de Talca,-35.515 ,-71.369,2023-05-09,02:32:24,2023-05-09,06:32:24,94,km,3.8,Ml
66 km al SE de Socaire,-24.070 ,-67.501,2023-05-09,02:20:58,2023-05-09,06:20:58,237,km,3.1,Ml
97 km al SE de Socaire,-24.129 ,-67.136,2023-05-09,02:13:31,2023-05-09,06:13:31,242,km,3.2,Ml
91 km al O de Huasco,-28.362 ,-72.144,2023-05-09,00:25:46,2023-05-09,04:25:46,32,km,2.7,Ml
49 km al SO de Mina Collahuasi,-21.238 ,-68.833,2023-05-09,00:21:03,2023-05-09,04:21:03,110,km,2.7,Ml
61 km al E de Socaire,-23.379 ,-67.338,2023-05-09,00:06:15,2023-05-09,04:06:15,251,km,3.6,Ml
56 km al SO de Mina Collahuasi,-21.138 ,-69.082,2023-05-08,23:13:37,2023-05-09,03:13:37,95,km,3.2,Ml
14 km al SO de VichuquÃ©n,-34.999 ,-72.059,2023-05-08,23:13:04,2023-05-09,03:13:04,35,km,2.7,Ml
12 km al E de San JosÃ© de Maipo,-33.660 ,-70.228,2023-05-08,20:15:17,2023-05-09,00:15:17,111,km,2.8,Ml
