evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al SO de Los Vilos,-32.197 ,-71.794,2023-05-24,19:03:26,2023-05-24,23:03:26,22,km,2.9,Ml
38 km al SO de Los Vilos,-32.189 ,-71.749,2023-05-24,18:58:53,2023-05-24,22:58:53,24,km,2.5,Ml
76 km al NE de Socaire,-23.304 ,-67.208,2023-05-24,16:58:45,2023-05-24,20:58:45,253,km,3.2,Ml
140 km al O de ConcepciÃ³n,-36.340 ,-74.494,2023-05-24,16:15:02,2023-05-24,20:15:02,9,km,3.6,Ml
58 km al O de Cuya,-19.018 ,-70.712,2023-05-24,14:46:49,2023-05-24,18:46:49,36,km,2.8,Ml
155 km al O de TirÃºa,-38.608 ,-75.238,2023-05-24,14:28:58,2023-05-24,18:28:58,21,km,4.0,Ml
149 km al O de TirÃºa,-38.656 ,-75.161,2023-05-24,14:05:30,2023-05-24,18:05:30,11,km,3.6,Ml
9 km al SO de Tongoy,-30.293 ,-71.572,2023-05-24,13:40:47,2023-05-24,17:40:47,36,km,2.8,Ml
53 km al O de Socaire,-23.511 ,-68.402,2023-05-24,12:56:49,2023-05-24,16:56:49,127,km,2.7,Ml
40 km al SO de Los Vilos,-32.193 ,-71.784,2023-05-24,12:18:30,2023-05-24,16:18:30,15,km,2.6,Ml
28 km al E de MarÃ­a Elena,-22.288 ,-69.396,2023-05-24,11:35:44,2023-05-24,15:35:44,105,km,3.5,Ml
99 km al S de Alto Hospicio,-21.113 ,-70.406,2023-05-24,11:02:52,2023-05-24,15:02:52,20,km,2.5,Ml
51 km al NO de Lota,-36.856 ,-73.646,2023-05-24,08:54:54,2023-05-24,12:54:54,25,km,4.0,Ml
44 km al SO de Los Vilos,-32.173 ,-71.861,2023-05-24,05:51:08,2023-05-24,09:51:08,28,km,3.8,Ml
38 km al SO de Los Vilos,-32.155 ,-71.798,2023-05-24,05:39:27,2023-05-24,09:39:27,37,km,2.5,Ml
69 km al SE de Socaire,-23.854 ,-67.273,2023-05-24,05:36:56,2023-05-24,09:36:56,246,km,3.8,Ml
33 km al SO de Los Vilos,-32.154 ,-71.704,2023-05-24,05:03:48,2023-05-24,09:03:48,31,km,2.7,Ml
48 km al SO de Los Vilos,-32.208 ,-71.880,2023-05-24,05:01:25,2023-05-24,09:01:25,20,km,3.0,Ml
43 km al SO de Los Vilos,-32.168 ,-71.849,2023-05-24,04:24:50,2023-05-24,08:24:50,24,km,3.3,Ml
28 km al O de CombarbalÃ¡,-31.161 ,-71.297,2023-05-24,04:00:30,2023-05-24,08:00:30,68,km,2.6,Ml
27 km al NE de Mina La Escondida.,-24.067 ,-68.908,2023-05-24,03:23:48,2023-05-24,07:23:48,105,km,3.0,Ml
41 km al NO de Mina Collahuasi,-20.494 ,-68.824,2023-05-24,01:56:47,2023-05-24,05:56:47,102,km,3.2,Ml
94 km al NE de Socaire,-23.189 ,-67.076,2023-05-24,01:46:40,2023-05-24,05:46:40,201,km,2.5,Ml
37 km al S de Mina Collahuasi,-21.164 ,-68.657,2023-05-24,00:37:12,2023-05-24,04:37:12,122,km,3.0,Ml
45 km al NO de Lota,-36.884 ,-73.584,2023-05-24,00:05:33,2023-05-24,04:05:33,27,km,3.2,Ml
49 km al S de CamiÃ±a,-19.757 ,-69.396,2023-05-23,23:42:58,2023-05-24,03:42:58,117,km,4.1,Ml
33 km al NE de Mina Los Pelambres,-31.636 ,-70.310,2023-05-23,23:14:29,2023-05-24,03:14:29,125,km,3.6,Ml
56 km al NO de Lebu,-37.278 ,-74.127,2023-05-23,22:39:45,2023-05-24,02:39:45,19,km,3.4,Ml
31 km al O de La Serena,-29.810 ,-71.559,2023-05-23,21:17:04,2023-05-24,01:17:04,48,km,2.9,Ml
38 km al SE de MarÃ­a Elena,-22.500 ,-69.334,2023-05-23,20:45:24,2023-05-24,00:45:24,90,km,2.5,Ml
