evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
57 km al O de La Ligua,-32.444 ,-71.839,2023-05-27,13:50:13,2023-05-27,17:50:13,22,km,3.3,Ml
35 km al SE de Talca,-35.605 ,-71.346,2023-05-27,13:39:19,2023-05-27,17:39:19,91,km,2.7,Ml
34 km al NO de Mina Collahuasi,-20.679 ,-68.939,2023-05-27,13:22:21,2023-05-27,17:22:21,104,km,3.0,Ml
356 km al SO de Melinka,-45.760 ,-77.410,2023-05-27,12:50:36,2023-05-27,16:50:36,10,km,4.8,Mw
23 km al O de La Serena,-29.847 ,-71.482,2023-05-27,10:13:28,2023-05-27,14:13:28,43,km,2.8,Ml
64 km al NE de Calama,-22.007 ,-68.561,2023-05-27,10:05:05,2023-05-27,14:05:05,125,km,3.0,Ml
41 km al NO de Cabrero,-36.688 ,-72.567,2023-05-27,09:46:48,2023-05-27,13:46:48,56,km,3.4,Ml
25 km al SO de CamiÃ±a,-19.418 ,-69.637,2023-05-27,09:38:17,2023-05-27,13:38:17,78,km,3.1,Ml
53 km al SO de Mina La Escondida.,-24.543 ,-69.480,2023-05-27,09:23:09,2023-05-27,13:23:09,83,km,2.5,Ml
56 km al SO de Putre,-18.651 ,-69.796,2023-05-27,08:35:32,2023-05-27,12:35:32,85,km,3.0,Ml
53 km al SE de Socaire,-24.012 ,-67.639,2023-05-27,08:07:22,2023-05-27,12:07:22,246,km,3.0,Ml
31 km al N de Baquedano,-23.068 ,-69.742,2023-05-27,07:43:43,2023-05-27,11:43:43,84,km,3.6,Ml
103 km al E de Alto del Carmen,-29.144 ,-69.527,2023-05-27,06:18:42,2023-05-27,10:18:42,133,km,3.5,Ml
52 km al O de OllagÃ¼e,-21.330 ,-68.743,2023-05-27,06:01:00,2023-05-27,10:01:00,111,km,3.1,Ml
44 km al O de ValparaÃ­so,-33.020 ,-72.080,2023-05-27,04:55:30,2023-05-27,08:55:30,36,km,3.1,Ml
35 km al SE de Mina La Escondida.,-24.555 ,-68.909,2023-05-27,04:46:09,2023-05-27,08:46:09,101,km,3.2,Ml
79 km al E de Socaire,-23.852 ,-67.167,2023-05-27,03:56:27,2023-05-27,07:56:27,228,km,3.8,Ml
78 km al SE de Socaire,-24.000 ,-67.264,2023-05-27,03:45:15,2023-05-27,07:45:15,246,km,3.9,Ml
39 km al SO de Canela Baja,-31.608 ,-71.787,2023-05-27,03:03:03,2023-05-27,07:03:03,32,km,2.8,Ml
92 km al S de Ilo,-18.476 ,-71.343,2023-05-27,01:27:55,2023-05-27,05:27:55,31,km,2.9,Ml
92 km al S de Ilo,-18.466 ,-71.432,2023-05-26,21:10:18,2023-05-27,01:10:18,19,km,3.2,Ml
88 km al NE de Taltal,-25.054 ,-69.705,2023-05-26,20:24:04,2023-05-27,00:24:04,78,km,3.7,Ml
