evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al O de La Serena,-29.851 ,-71.507,2023-05-20,19:09:58,2023-05-20,23:09:58,49,km,3.3,Ml
23 km al NE de Calama,-22.326 ,-68.763,2023-05-20,18:18:37,2023-05-20,22:18:37,114,km,2.9,Ml
73 km al N de Tocopilla,-21.461 ,-70.376,2023-05-20,17:46:15,2023-05-20,21:46:15,64,km,2.9,Ml
64 km al SO de Mina Collahuasi,-21.333 ,-68.941,2023-05-20,17:42:32,2023-05-20,21:42:32,98,km,3.0,Ml
26 km al SE de Melipilla,-33.906 ,-71.119,2023-05-20,16:24:08,2023-05-20,20:24:08,61,km,2.7,Ml
42 km al E de Pica,-20.476 ,-68.924,2023-05-20,12:11:03,2023-05-20,16:11:03,104,km,3.1,Ml
27 km al E de Mina La Escondida.,-24.237 ,-68.791,2023-05-20,11:20:24,2023-05-20,15:20:24,112,km,2.8,Ml
70 km al NO de Cobquecura,-35.780 ,-73.435,2023-05-20,11:11:13,2023-05-20,15:11:13,20,km,2.8,Ml
70 km al SE de Socaire,-24.099 ,-67.481,2023-05-20,06:05:05,2023-05-20,10:05:05,238,km,3.4,Ml
22 km al SE de Los Vilos,-32.060 ,-71.361,2023-05-20,05:55:42,2023-05-20,09:55:42,42,km,2.8,Ml
235 km al S de Puerto Williams,-57.010 ,-68.280,2023-05-20,05:17:28,2023-05-20,09:17:28,30,km,4.5,Ml
191 km al SO de Puerto Williams,-56.601 ,-68.349,2023-05-20,03:34:16,2023-05-20,07:34:16,25,km,4.8,Ml
42 km al O de ChillÃ¡n,-36.577 ,-72.568,2023-05-20,03:16:16,2023-05-20,07:16:16,60,km,4.1,Ml
43 km al SO de OllagÃ¼e,-21.406 ,-68.615,2023-05-20,03:10:14,2023-05-20,07:10:14,106,km,3.9,Ml
29 km al NE de Calama,-22.286 ,-68.727,2023-05-19,22:01:21,2023-05-20,02:01:21,116,km,3.1,Ml
28 km al NE de Pica,-20.326 ,-69.121,2023-05-19,21:25:24,2023-05-20,01:25:24,107,km,3.2,Ml
