evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al SO de Los Vilos,-32.143 ,-71.652,2023-05-12,14:27:09,2023-05-12,18:27:09,27,km,2.5,Ml
48 km al O de ValparaÃ­so,-32.987 ,-72.126,2023-05-12,11:40:26,2023-05-12,15:40:26,33,km,3.4,Ml
14 km al E de Tongoy,-30.286 ,-71.349,2023-05-12,10:51:54,2023-05-12,14:51:54,53,km,3.9,Ml
50 km al NE de Vallenar,-28.325 ,-70.328,2023-05-12,09:21:45,2023-05-12,13:21:45,101,km,3.2,Ml
72 km al NO de Quillagua,-21.311 ,-70.125,2023-05-12,06:34:40,2023-05-12,10:34:40,31,km,2.8,Ml
45 km al E de Calama,-22.521 ,-68.494,2023-05-12,05:58:04,2023-05-12,09:58:04,99,km,3.1,Ml
1125 km al O de Ancud,-41.654 ,-87.397,2023-05-12,04:37:08,2023-05-12,08:37:08,16,km,5.3,Mb
11 km al S de Los Vilos,-32.005 ,-71.543,2023-05-12,03:51:22,2023-05-12,07:51:22,43,km,3.7,Ml
12 km al SO de Los Vilos,-32.009 ,-71.562,2023-05-12,03:50:41,2023-05-12,07:50:41,41,km,2.9,Ml
45 km al O de La Ligua,-32.404 ,-71.710,2023-05-12,03:23:09,2023-05-12,07:23:09,56,km,2.7,Ml
90 km al SO de Caldera,-27.582 ,-71.522,2023-05-11,22:53:32,2023-05-12,02:53:32,41,km,3.4,Ml
23 km al SO de Visviri,-17.697 ,-69.667,2023-05-11,21:23:29,2023-05-12,01:23:29,153,km,3.8,Ml
142 km al O de TirÃºa,-38.655 ,-75.074,2023-05-11,20:55:23,2023-05-12,00:55:23,10,km,3.4,Ml
