evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
17 km al SE de Pica,-20.588 ,-69.203,2023-05-03,19:05:34,2023-05-03,23:05:34,113,km,3.3,Ml
12 km al O de Tongoy,-30.289 ,-71.608,2023-05-03,16:07:41,2023-05-03,20:07:41,22,km,2.7,Ml
35 km al N de Puerto Natales,-51.410 ,-72.479,2023-05-03,15:52:36,2023-05-03,19:52:36,22,km,2.8,Ml
48 km al SO de Los Vilos,-32.245 ,-71.827,2023-05-03,12:42:53,2023-05-03,16:42:53,33,km,3.0,Ml
83 km al E de Socaire,-23.419 ,-67.093,2023-05-03,11:18:30,2023-05-03,15:18:30,227,km,3.7,Mlv
23 km al O de Mina Collahuasi,-20.781 ,-68.875,2023-05-03,11:17:09,2023-05-03,15:17:09,100,km,2.6,Ml
34 km al O de ValparaÃ­so,-33.044 ,-71.975,2023-05-03,09:37:47,2023-05-03,13:37:47,30,km,2.5,Ml
47 km al O de ValparaÃ­so,-32.992 ,-72.111,2023-05-03,08:32:11,2023-05-03,12:32:11,31,km,3.8,Ml
50 km al O de ValparaÃ­so,-33.016 ,-72.154,2023-05-03,08:27:43,2023-05-03,12:27:43,35,km,3.4,Ml
28 km al SE de Pica,-20.701 ,-69.191,2023-05-03,06:17:06,2023-05-03,10:17:06,112,km,2.7,Ml
10 km al O de Andacollo,-30.206 ,-71.189,2023-05-03,04:47:24,2023-05-03,08:47:24,79,km,2.6,Ml
14 km al SO de Los Vilos,-31.987 ,-71.624,2023-05-03,04:22:22,2023-05-03,08:22:22,43,km,2.6,Ml
103 km al NE de San Pedro de Atacama,-22.126 ,-67.685,2023-05-03,02:33:08,2023-05-03,06:33:08,220,km,4.1,Ml
27 km al N de Pozo Almonte,-20.013 ,-69.751,2023-05-03,02:30:59,2023-05-03,06:30:59,50,km,2.9,Ml
26 km al S de Tongoy,-30.484 ,-71.568,2023-05-03,01:19:52,2023-05-03,05:19:52,30,km,3.1,Ml
49 km al O de ValparaÃ­so,-32.971 ,-72.131,2023-05-03,00:07:37,2023-05-03,04:07:37,24,km,2.5,Ml
31 km al NO de El Tabo,-33.287 ,-71.934,2023-05-02,22:11:41,2023-05-03,02:11:41,31,km,2.7,Ml
50 km al SO de OllagÃ¼e,-21.600 ,-68.512,2023-05-02,22:10:18,2023-05-03,02:10:18,127,km,3.0,Ml
