evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
36 km al O de La Serena,-29.817 ,-71.607,2023-05-13,17:50:13,2023-05-13,21:50:13,30,km,2.6,Ml
41 km al S de Huasco,-28.825 ,-71.308,2023-05-13,15:12:58,2023-05-13,19:12:58,42,km,2.8,Ml
26 km al O de ConstituciÃ³n,-35.398 ,-72.684,2023-05-13,15:10:44,2023-05-13,19:10:44,28,km,3.6,Ml
176 km al NO de Tortel,-46.906 ,-75.457,2023-05-13,13:27:30,2023-05-13,17:27:30,22,km,3.1,Ml
29 km al NO de TirÃºa,-38.098 ,-73.597,2023-05-13,13:20:09,2023-05-13,17:20:09,12,km,3.6,Ml
30 km al NO de TirÃºa,-38.091 ,-73.614,2023-05-13,13:12:09,2023-05-13,17:12:09,30,km,2.8,Ml
67 km al E de OllagÃ¼e,-21.345 ,-67.615,2023-05-13,12:11:34,2023-05-13,16:11:34,194,km,4.0,Ml
46 km al S de Huasco,-28.874 ,-71.316,2023-05-13,10:09:14,2023-05-13,14:09:14,41,km,2.5,Ml
34 km al SE de Pica,-20.734 ,-69.134,2023-05-13,09:50:22,2023-05-13,13:50:22,84,km,2.9,Ml
52 km al SO de MarÃ­a Elena,-22.551 ,-70.112,2023-05-13,08:16:50,2023-05-13,12:16:50,35,km,2.7,Ml
50 km al SO de Mina Collahuasi,-21.242 ,-68.843,2023-05-13,06:27:00,2023-05-13,10:27:00,113,km,2.6,Ml
57 km al NE de Quillagua,-21.370 ,-69.079,2023-05-13,06:15:25,2023-05-13,10:15:25,92,km,2.7,Ml
62 km al SO de OllagÃ¼e,-21.513 ,-68.762,2023-05-13,02:37:50,2023-05-13,06:37:50,150,km,2.9,Ml
25 km al S de Los Vilos,-32.136 ,-71.528,2023-05-13,02:33:59,2023-05-13,06:33:59,25,km,3.2,Ml
31 km al NO de Quillagua,-21.501 ,-69.782,2023-05-13,02:15:54,2023-05-13,06:15:54,40,km,2.7,Ml
41 km al NO de TirÃºa,-38.059 ,-73.797,2023-05-13,00:51:24,2023-05-13,04:51:24,38,km,4.6,Mw
31 km al N de Iquique,-19.946 ,-70.079,2023-05-12,22:52:33,2023-05-13,02:52:33,38,km,2.7,Ml
96 km al NE de Socaire,-23.108 ,-67.107,2023-05-12,21:17:28,2023-05-13,01:17:28,269,km,3.6,Ml
