evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al S de Pica,-20.764 ,-69.334,2023-05-25,19:42:28,2023-05-25,23:42:28,111,km,3.4,Ml
19 km al O de Mina Collahuasi,-20.858 ,-68.838,2023-05-25,18:43:30,2023-05-25,22:43:30,112,km,2.7,Ml
60 km al SO de OllagÃ¼e,-21.708 ,-68.520,2023-05-25,18:32:43,2023-05-25,22:32:43,128,km,2.9,Ml
19 km al O de Ovalle,-30.660 ,-71.387,2023-05-25,17:38:46,2023-05-25,21:38:46,44,km,2.5,Ml
18 km al O de Ovalle,-30.606 ,-71.387,2023-05-25,17:38:25,2023-05-25,21:38:25,49,km,2.6,Ml
22 km al SO de Los Vilos,-32.012 ,-71.711,2023-05-25,17:28:03,2023-05-25,21:28:03,24,km,2.7,Ml
69 km al NO de Quillagua,-21.313 ,-70.084,2023-05-25,13:07:57,2023-05-25,17:07:57,31,km,3.0,Ml
25 km al NO de OllagÃ¼e,-21.078 ,-68.432,2023-05-25,12:14:36,2023-05-25,16:14:36,132,km,2.9,Ml
58 km al O de Mina La Escondida.,-24.283 ,-69.626,2023-05-25,11:04:59,2023-05-25,15:04:59,85,km,3.1,Ml
16 km al SE de Los Vilos,-32.033 ,-71.417,2023-05-25,10:12:43,2023-05-25,14:12:43,40,km,2.9,Ml
55 km al NE de Calama,-22.070 ,-68.623,2023-05-25,09:59:21,2023-05-25,13:59:21,132,km,2.6,Ml
87 km al E de Tierra Amarilla,-27.262 ,-69.419,2023-05-25,08:40:50,2023-05-25,12:40:50,112,km,2.5,Ml
35 km al O de ChaÃ±aral.,-26.277 ,-70.967,2023-05-25,07:20:24,2023-05-25,11:20:24,24,km,2.6,Ml
31 km al E de Sierra Gorda.,-23.014 ,-69.036,2023-05-25,06:33:50,2023-05-25,10:33:50,90,km,2.7,Ml
25 km al E de VichuquÃ©n,-34.808 ,-71.735,2023-05-25,05:26:54,2023-05-25,09:26:54,40,km,2.9,Ml
30 km al NE de Calama,-22.247 ,-68.763,2023-05-25,03:23:28,2023-05-25,07:23:28,113,km,2.8,Ml
83 km al SO de Alto Hospicio,-20.935 ,-70.454,2023-05-25,03:13:52,2023-05-25,07:13:52,56,km,3.1,Ml
21 km al O de Canela Baja,-31.479 ,-71.652,2023-05-25,00:44:03,2023-05-25,04:44:03,37,km,2.8,Ml
22 km al SO de Canela Baja,-31.494 ,-71.664,2023-05-25,00:37:22,2023-05-25,04:37:22,26,km,3.0,Ml
23 km al SO de Andacollo,-30.380 ,-71.246,2023-05-24,23:47:39,2023-05-25,03:47:39,73,km,3.3,Ml
31 km al S de CamiÃ±a,-19.574 ,-69.324,2023-05-24,22:22:00,2023-05-25,02:22:00,10,km,4.0,Ml
51 km al S de Socaire,-24.050 ,-67.896,2023-05-24,22:02:42,2023-05-25,02:02:42,296,km,4.1,Ml
72 km al NE de Calama,-21.896 ,-68.599,2023-05-24,20:59:40,2023-05-25,00:59:40,118,km,3.8,Ml
53 km al SE de Calama,-22.907 ,-68.736,2023-05-24,20:08:04,2023-05-25,00:08:04,94,km,2.5,Ml
75 km al SE de Socaire,-24.174 ,-67.525,2023-05-24,20:03:09,2023-05-25,00:03:09,217,km,3.9,Ml
