evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
109 km al S de Mina La Escondida.,-25.239 ,-69.221,2023-05-16,19:30:32,2023-05-16,23:30:32,117,km,2.9,Ml
39 km al NO de Los Vilos,-31.732 ,-71.863,2023-05-16,18:57:54,2023-05-16,22:57:54,34,km,3.2,Ml
36 km al NO de Los Vilos,-31.738 ,-71.833,2023-05-16,18:53:56,2023-05-16,22:53:56,34,km,2.5,Ml
71 km al SE de Socaire,-24.156 ,-67.572,2023-05-16,18:49:17,2023-05-16,22:49:17,232,km,3.2,Ml
72 km al SE de Socaire,-24.180 ,-67.599,2023-05-16,18:29:17,2023-05-16,22:29:17,226,km,3.3,Ml
45 km al N de San Pedro de Atacama,-22.523 ,-68.102,2023-05-16,15:18:07,2023-05-16,19:18:07,189,km,4.2,Mw
42 km al SO de Visviri,-17.791 ,-69.817,2023-05-16,13:38:51,2023-05-16,17:38:51,141,km,3.2,Ml
42 km al SE de Putre,-18.491 ,-69.315,2023-05-16,13:06:46,2023-05-16,17:06:46,127,km,3.2,Ml
61 km al SE de CamiÃ±a,-19.799 ,-69.149,2023-05-16,10:46:52,2023-05-16,14:46:52,99,km,3.4,Ml
17 km al S de OllagÃ¼e,-21.374 ,-68.291,2023-05-16,09:20:45,2023-05-16,13:20:45,120,km,2.5,Ml
72 km al SE de Socaire,-23.914 ,-67.282,2023-05-16,09:07:31,2023-05-16,13:07:31,245,km,3.3,Ml
66 km al NE de Calama,-21.949 ,-68.627,2023-05-16,08:20:11,2023-05-16,12:20:11,118,km,2.5,Ml
75 km al SE de Socaire,-24.134 ,-67.451,2023-05-16,07:52:57,2023-05-16,11:52:57,176,km,3.6,Ml
30 km al NE de Calama,-22.312 ,-68.688,2023-05-16,06:53:47,2023-05-16,10:53:47,132,km,3.3,Ml
8 km al O de Visviri,-17.572 ,-69.556,2023-05-16,06:17:32,2023-05-16,10:17:32,165,km,3.2,Ml
141 km al SE de Tierra Amarilla,-28.206 ,-69.092,2023-05-16,03:52:04,2023-05-16,07:52:04,146,km,3.6,Ml
60 km al NE de Calama,-22.019 ,-68.611,2023-05-16,02:20:17,2023-05-16,06:20:17,126,km,2.6,Ml
32 km al NE de Tocopilla,-21.843 ,-70.040,2023-05-16,01:14:03,2023-05-16,05:14:03,72,km,2.6,Ml
15 km al NE de Panguipulli,-39.524 ,-72.253,2023-05-16,00:27:08,2023-05-16,04:27:08,100,km,2.6,Ml
67 km al O de OllagÃ¼e,-21.430 ,-68.862,2023-05-16,00:09:58,2023-05-16,04:09:58,91,km,2.5,Ml
47 km al O de ValparaÃ­so,-32.975 ,-72.112,2023-05-15,23:47:49,2023-05-16,03:47:49,24,km,2.5,Ml
57 km al O de ValparaÃ­so,-32.944 ,-72.216,2023-05-15,23:45:52,2023-05-16,03:45:52,33,km,2.9,Ml
66 km al S de Alto Hospicio,-20.844 ,-70.259,2023-05-15,20:53:39,2023-05-16,00:53:39,40,km,3.8,Ml
118 km al NE de El Salvador,-25.395 ,-68.905,2023-05-15,20:07:12,2023-05-16,00:07:12,124,km,3.7,Ml
