evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
74 km al O de Cobquecura,-36.080 ,-73.611,2023-05-10,18:16:47,2023-05-10,22:16:47,34,km,3.2,Ml
27 km al O de Iquique,-20.257 ,-70.407,2023-05-10,16:54:41,2023-05-10,20:54:41,32,km,2.5,Ml
17 km al S de Los Vilos,-32.066 ,-71.487,2023-05-10,16:52:28,2023-05-10,20:52:28,75,km,2.6,Ml
101 km al NE de San Pedro de Atacama,-22.125 ,-67.726,2023-05-10,16:29:37,2023-05-10,20:29:37,234,km,3.3,Ml
63 km al E de Taltal,-25.354 ,-69.865,2023-05-10,15:45:50,2023-05-10,19:45:50,74,km,4.2,Ml
48 km al O de Punitaqui,-30.868 ,-71.754,2023-05-10,10:43:18,2023-05-10,14:43:18,24,km,3.3,Ml
36 km al O de Punitaqui,-30.822 ,-71.634,2023-05-10,10:25:37,2023-05-10,14:25:37,26,km,2.5,Ml
55 km al SO de OllagÃ¼e,-21.674 ,-68.469,2023-05-10,10:18:46,2023-05-10,14:18:46,129,km,2.9,Ml
40 km al NO de Socaire,-23.309 ,-68.141,2023-05-10,09:29:49,2023-05-10,13:29:49,136,km,2.8,Ml
11 km al NE de Vallenar,-28.508 ,-70.672,2023-05-10,06:27:08,2023-05-10,10:27:08,77,km,2.6,Ml
42 km al SO de Mina Collahuasi,-21.145 ,-68.882,2023-05-10,00:00:26,2023-05-10,04:00:26,105,km,2.5,Ml
21 km al NE de Los Vilos,-31.810 ,-71.328,2023-05-09,23:55:25,2023-05-10,03:55:25,55,km,2.6,Ml
