evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
73 km al SO de OllagÃ¼e,-21.725 ,-68.705,2023-11-15,20:50:30,2023-11-15,23:50:30,130,km,4.8,Ml
37 km al NE de Cuya,-18.859 ,-70.023,2023-11-15,18:38:26,2023-11-15,21:38:26,69,km,2.5,Ml
65 km al NE de Calama,-21.937 ,-68.676,2023-11-15,18:15:12,2023-11-15,21:15:12,124,km,3.8,Ml
36 km al O de Tocopilla,-22.163 ,-70.538,2023-11-15,17:41:21,2023-11-15,20:41:21,15,km,2.5,Ml
63 km al SE de Antofagasta,-24.114 ,-70.061,2023-11-15,15:50:37,2023-11-15,18:50:37,50,km,4.3,Ml
23 km al E de Temuco,-38.647 ,-72.353,2023-11-15,15:03:39,2023-11-15,18:03:39,58,km,3.0,Ml
75 km al SO de Caldera,-27.457 ,-71.436,2023-11-15,14:21:50,2023-11-15,17:21:50,36,km,2.8,Ml
33 km al S de Calama,-22.755 ,-68.836,2023-11-15,13:31:29,2023-11-15,16:31:29,98,km,4.2,Ml
61 km al E de Linares,-35.664 ,-70.961,2023-11-15,12:04:55,2023-11-15,15:04:55,133,km,3.7,Ml
20 km al O de CamiÃ±a,-19.376 ,-69.609,2023-11-15,09:39:07,2023-11-15,12:39:07,79,km,3.0,Ml
70 km al S de Socaire,-24.217 ,-67.798,2023-11-15,05:45:41,2023-11-15,08:45:41,242,km,3.3,Ml
62 km al SE de Socaire,-24.060 ,-67.569,2023-11-15,04:19:56,2023-11-15,07:19:56,236,km,2.8,Ml
39 km al O de La Ligua,-32.446 ,-71.644,2023-11-15,04:16:07,2023-11-15,07:16:07,30,km,3.5,Ml
71 km al SO de OllagÃ¼e,-21.606 ,-68.799,2023-11-15,01:05:33,2023-11-15,04:05:33,139,km,3.3,Ml
39 km al O de Mina Collahuasi,-20.774 ,-69.032,2023-11-15,00:44:06,2023-11-15,03:44:06,102,km,2.5,Ml
