evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al E de Pica,-20.379 ,-68.936,2023-11-14,18:38:40,2023-11-14,21:38:40,102,km,3.0,Ml
40 km al S de Socaire,-23.935 ,-67.797,2023-11-14,17:46:12,2023-11-14,20:46:12,308,km,4.3,Ml
41 km al NO de Mina Collahuasi,-20.519 ,-68.877,2023-11-14,13:11:47,2023-11-14,16:11:47,117,km,3.0,Ml
35 km al SO de El Tabo,-33.608 ,-72.000,2023-11-14,12:14:57,2023-11-14,15:14:57,24,km,2.8,Ml
17 km al O de Quillota,-32.851 ,-71.421,2023-11-14,11:43:36,2023-11-14,14:43:36,75,km,2.9,Ml
22 km al O de Petorca,-32.199 ,-71.153,2023-11-14,10:43:00,2023-11-14,13:43:00,82,km,2.5,Ml
30 km al NO de Mina Collahuasi,-20.701 ,-68.917,2023-11-14,08:50:55,2023-11-14,11:50:55,98,km,2.8,Ml
14 km al SO de ValparaÃ­so,-33.115 ,-71.745,2023-11-14,05:58:02,2023-11-14,08:58:02,38,km,3.0,Ml
30 km al O de Navidad,-34.035 ,-72.142,2023-11-14,05:42:36,2023-11-14,08:42:36,35,km,3.3,Ml
100 km al SE de Socaire,-24.237 ,-67.204,2023-11-14,02:36:42,2023-11-14,05:36:42,148,km,3.5,Ml
51 km al SE de Socaire,-24.010 ,-67.692,2023-11-14,01:51:11,2023-11-14,04:51:11,246,km,2.5,Ml
73 km al N de Calama,-21.856 ,-68.683,2023-11-14,00:03:48,2023-11-14,03:03:48,135,km,2.7,Ml
