evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
26 km al S de Salamanca,-32.012 ,-70.939,2023-11-19,20:37:21,2023-11-19,23:37:21,66,km,3.0,Ml
191 km al NO de ConstituciÃ³n,-34.443 ,-74.208,2023-11-19,20:17:27,2023-11-19,23:17:27,20,km,3.6,Ml
47 km al SE de Sierra Gorda.,-23.270 ,-69.088,2023-11-19,16:35:22,2023-11-19,19:35:22,104,km,2.5,Ml
109 km al E de Socaire,-23.847 ,-66.855,2023-11-19,14:40:28,2023-11-19,17:40:28,201,km,3.6,Ml
22 km al NO de Mina Collahuasi,-20.706 ,-68.826,2023-11-19,13:14:11,2023-11-19,16:14:11,105,km,2.5,Ml
30 km al SE de Mina Collahuasi,-21.062 ,-68.515,2023-11-19,11:36:01,2023-11-19,14:36:01,133,km,4.1,Ml
106 km al E de Socaire,-23.433 ,-66.864,2023-11-19,11:34:22,2023-11-19,14:34:22,204,km,3.6,Ml
26 km al NE de Pica,-20.299 ,-69.187,2023-11-19,09:53:42,2023-11-19,12:53:42,97,km,4.1,Ml
36 km al NO de Quillota,-32.674 ,-71.543,2023-11-19,09:53:23,2023-11-19,12:53:23,39,km,2.6,Ml
40 km al SO de Socaire,-23.776 ,-68.225,2023-11-19,01:36:13,2023-11-19,04:36:13,167,km,2.8,Ml
56 km al NE de Quillagua,-21.277 ,-69.185,2023-11-19,01:27:47,2023-11-19,04:27:47,106,km,2.9,Ml
41 km al SO de MarÃ­a Elena,-22.640 ,-69.894,2023-11-19,00:17:10,2023-11-19,03:17:10,54,km,2.7,Ml
