evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al NE de Pica,-20.072 ,-69.000,2023-11-13,17:41:27,2023-11-13,20:41:27,107,km,3.1,Ml
27 km al SE de Salamanca,-32.002 ,-70.843,2023-11-13,16:39:49,2023-11-13,19:39:49,91,km,2.5,Ml
35 km al NO de Los Vilos,-31.668 ,-71.745,2023-11-13,14:48:19,2023-11-13,17:48:19,37,km,4.0,Ml
34 km al NO de Los Vilos,-31.671 ,-71.735,2023-11-13,14:33:48,2023-11-13,17:33:48,35,km,3.1,Ml
28 km al S de Mina Collahuasi,-21.076 ,-68.708,2023-11-13,13:21:31,2023-11-13,16:21:31,127,km,2.7,Ml
28 km al SO de Huasco,-28.696 ,-71.327,2023-11-13,12:46:55,2023-11-13,15:46:55,29,km,3.3,Ml
54 km al SE de Socaire,-23.981 ,-67.575,2023-11-13,12:28:23,2023-11-13,15:28:23,265,km,2.7,Ml
72 km al N de Tocopilla,-21.484 ,-70.435,2023-11-13,05:38:58,2023-11-13,08:38:58,57,km,2.7,Ml
62 km al O de Arica,-18.412 ,-70.901,2023-11-13,04:25:35,2023-11-13,07:25:35,28,km,3.1,Ml
46 km al E de Calama,-22.508 ,-68.489,2023-11-13,03:13:16,2023-11-13,06:13:16,115,km,2.9,Ml
12 km al SO de San FabiÃ¡n,-36.617 ,-71.667,2023-11-13,01:56:51,2023-11-13,04:56:51,91,km,2.8,Ml
25 km al E de Calama,-22.521 ,-68.689,2023-11-12,22:32:21,2023-11-13,01:32:21,103,km,2.7,Ml
