evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
21 km al NE de Sierra Gorda,-22.779 ,-69.158,2024-12-11,20:27:53,2024-12-11,23:27:53,106,km,3.6,Ml
8 km al SO de Los Vilos,-31.947 ,-71.580,2024-12-11,17:31:58,2024-12-11,20:31:58,36,km,3.0,Ml
66 km al O de Navidad,-33.927 ,-72.549,2024-12-11,17:27:02,2024-12-11,20:27:02,37,km,2.7,Ml
38 km al O de ToltÃ©n,-39.057 ,-73.576,2024-12-11,12:48:42,2024-12-11,15:48:42,34,km,2.9,Ml
28 km al NE de Calama,-22.300 ,-68.728,2024-12-11,12:15:15,2024-12-11,15:15:15,130,km,2.7,Ml
81 km al SE de Socaire,-23.892 ,-67.162,2024-12-11,09:30:36,2024-12-11,12:30:36,239,km,3.6,Ml
46 km al O de OllagÃ¼e,-21.267 ,-68.693,2024-12-11,08:57:55,2024-12-11,11:57:55,131,km,4.0,Ml
66 km al S de Socaire,-24.183 ,-67.951,2024-12-11,08:25:21,2024-12-11,11:25:21,235,km,2.9,Ml
39 km al SE de Futrono,-40.410 ,-72.111,2024-12-11,08:23:36,2024-12-11,11:23:36,130,km,2.8,Ml
35 km al SE de Quillagua,-21.808 ,-69.237,2024-12-11,08:12:58,2024-12-11,11:12:58,82,km,3.8,Ml
67 km al N de Calama,-21.908 ,-68.709,2024-12-11,07:55:46,2024-12-11,10:55:46,113,km,2.8,Ml
57 km al N de CamiÃ±a,-18.833 ,-69.620,2024-12-11,06:12:45,2024-12-11,09:12:45,109,km,2.6,Ml
40 km al S de Mina La Escondida,-24.620 ,-69.130,2024-12-11,03:48:42,2024-12-11,06:48:42,98,km,2.6,Ml
21 km al S de Mina Collahuasi,-21.011 ,-68.719,2024-12-11,03:23:03,2024-12-11,06:23:03,131,km,2.9,Ml
31 km al NO de Termas del Flaco,-34.830 ,-70.740,2024-12-11,02:46:02,2024-12-11,05:46:02,127,km,2.5,Ml
23 km al NO de La Ligua,-32.349 ,-71.449,2024-12-11,01:34:18,2024-12-11,04:34:18,46,km,3.2,Ml
26 km al NO de Mina Collahuasi,-20.613 ,-68.749,2024-12-11,01:16:28,2024-12-11,04:16:28,131,km,3.2,Ml
121 km al NO de Mejillones,-22.452 ,-71.398,2024-12-10,23:18:26,2024-12-11,02:18:26,19,km,2.6,Ml
18 km al NO de Punitaqui,-30.731 ,-71.401,2024-12-10,23:10:55,2024-12-11,02:10:55,51,km,4.1,Ml
71 km al O de ToltÃ©n,-38.970 ,-73.949,2024-12-10,21:27:28,2024-12-11,00:27:28,40,km,2.6,Ml
102 km al O de Lebu,-37.428 ,-74.794,2024-12-10,21:16:28,2024-12-11,00:16:28,32,km,3.3,Ml
