evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
22 km al NE de Pichidangui,-32.035 ,-71.334,2024-12-08,20:18:27,2024-12-08,23:18:27,46,km,2.6,Ml
13 km al NE de Pichidangui,-32.039 ,-71.458,2024-12-08,19:18:58,2024-12-08,22:18:58,41,km,3.2,Ml
71 km al SE de Socaire,-24.139 ,-67.535,2024-12-08,19:17:46,2024-12-08,22:17:46,200,km,3.4,Ml
32 km al NE de VichuquÃ©n,-34.655 ,-71.780,2024-12-08,17:59:34,2024-12-08,20:59:34,44,km,3.3,Ml
47 km al SO de OllagÃ¼e,-21.590 ,-68.482,2024-12-08,15:27:42,2024-12-08,18:27:42,125,km,2.5,Ml
61 km al NE de Calama,-21.975 ,-68.682,2024-12-08,13:04:08,2024-12-08,16:04:08,117,km,3.4,Ml
34 km al NE de Calama,-22.267 ,-68.682,2024-12-08,08:00:46,2024-12-08,11:00:46,121,km,2.5,Ml
35 km al NE de Calama,-22.262 ,-68.676,2024-12-08,07:46:16,2024-12-08,10:46:16,119,km,3.4,Ml
74 km al O de Navidad,-33.864 ,-72.624,2024-12-08,02:38:21,2024-12-08,05:38:21,38,km,3.5,Ml
18 km al NE de Mina La Escondida,-24.122 ,-68.985,2024-12-08,02:27:43,2024-12-08,05:27:43,103,km,3.1,Ml
10 km al NE de Petorca,-32.206 ,-70.838,2024-12-08,00:40:32,2024-12-08,03:40:32,98,km,3.0,Ml
17 km al NE de Calama,-22.363 ,-68.814,2024-12-07,22:44:25,2024-12-08,01:44:25,119,km,2.6,Ml
