evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al SO de OllagÃ¼e,-21.368 ,-68.553,2023-08-19,19:47:05,2023-08-19,23:47:05,134,km,2.6,Ml
77 km al N de Calama,-21.816 ,-68.673,2023-08-19,19:39:05,2023-08-19,23:39:05,119,km,2.8,Ml
53 km al E de Petorca,-32.324 ,-70.370,2023-08-19,15:00:11,2023-08-19,19:00:11,127,km,3.3,Ml
11 km al O de Vallenar,-28.557 ,-70.867,2023-08-19,13:53:45,2023-08-19,17:53:45,45,km,3.2,Ml
67 km al SO de OllagÃ¼e,-21.578 ,-68.773,2023-08-19,13:53:14,2023-08-19,17:53:14,118,km,2.5,Ml
30 km al O de Arauco,-37.290 ,-73.650,2023-08-19,08:35:36,2023-08-19,12:35:36,28,km,3.4,Ml
84 km al SE de Socaire,-23.958 ,-67.166,2023-08-19,07:23:32,2023-08-19,11:23:32,225,km,3.5,Ml
91 km al SE de Socaire,-24.289 ,-67.434,2023-08-19,06:11:14,2023-08-19,10:11:14,207,km,4.1,Ml
40 km al NO de Tocopilla,-21.937 ,-70.547,2023-08-19,04:37:26,2023-08-19,08:37:26,25,km,2.8,Ml
43 km al NE de Calama,-22.220 ,-68.615,2023-08-19,03:42:47,2023-08-19,07:42:47,114,km,2.5,Ml
17 km al O de Cuya,-19.199 ,-70.337,2023-08-19,03:10:18,2023-08-19,07:10:18,43,km,2.8,Ml
31 km al O de Tocopilla,-22.013 ,-70.485,2023-08-18,23:43:10,2023-08-19,03:43:10,18,km,2.7,Ml
30 km al E de Pisagua,-19.678 ,-69.938,2023-08-18,20:01:32,2023-08-19,00:01:32,53,km,3.0,Ml
