evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al N de San Pedro de Atacama,-22.528 ,-68.070,2023-08-15,19:48:12,2023-08-15,23:48:12,161,km,3.9,Ml
66 km al NO de ConstituciÃ³n,-35.004 ,-73.017,2023-08-15,18:55:28,2023-08-15,22:55:28,32,km,2.5,Ml
34 km al SO de OllagÃ¼e,-21.495 ,-68.413,2023-08-15,16:19:56,2023-08-15,20:19:56,136,km,3.1,Ml
43 km al N de ValparaÃ­so,-32.680 ,-71.754,2023-08-15,16:02:15,2023-08-15,20:02:15,36,km,2.5,Ml
74 km al NE de Pica,-19.971 ,-68.887,2023-08-15,13:41:06,2023-08-15,17:41:06,110,km,2.8,Ml
61 km al O de OllagÃ¼e,-21.374 ,-68.822,2023-08-15,11:58:18,2023-08-15,15:58:18,115,km,3.0,Ml
26 km al SE de San JosÃ© de Maipo,-33.844 ,-70.212,2023-08-15,10:40:38,2023-08-15,14:40:38,123,km,2.6,Ml
36 km al SO de Socaire,-23.750 ,-68.193,2023-08-15,08:21:33,2023-08-15,12:21:33,107,km,3.3,Ml
42 km al E de Pica,-20.504 ,-68.928,2023-08-15,07:52:20,2023-08-15,11:52:20,112,km,3.4,Ml
33 km al SE de Pica,-20.761 ,-69.207,2023-08-15,03:33:40,2023-08-15,07:33:40,104,km,3.3,Ml
67 km al E de Socaire,-23.775 ,-67.265,2023-08-15,02:53:23,2023-08-15,06:53:23,210,km,4.4,Mw
85 km al E de San FabiÃ¡n,-36.511 ,-70.600,2023-08-14,23:07:02,2023-08-15,03:07:02,168,km,3.3,Ml
57 km al N de Pica,-19.994 ,-69.188,2023-08-14,20:44:25,2023-08-15,00:44:25,96,km,2.7,Ml
23 km al SE de Huasco,-28.572 ,-71.022,2023-08-14,20:05:51,2023-08-15,00:05:51,38,km,3.0,Ml
