evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
73 km al SO de Pica,-20.973 ,-69.803,2023-08-13,19:16:43,2023-08-13,23:16:43,35,km,2.7,Ml
12 km al O de Andacollo,-30.187 ,-71.201,2023-08-13,17:08:45,2023-08-13,21:08:45,62,km,4.0,Ml
24 km al SE de Pica,-20.580 ,-69.116,2023-08-13,15:49:07,2023-08-13,19:49:07,104,km,3.0,Ml
54 km al NE de Pozo Almonte,-19.861 ,-69.483,2023-08-13,14:20:44,2023-08-13,18:20:44,108,km,4.0,Ml
78 km al N de Calama,-21.803 ,-68.690,2023-08-13,12:26:27,2023-08-13,16:26:27,100,km,3.3,Ml
63 km al S de Socaire,-24.143 ,-67.767,2023-08-13,11:50:37,2023-08-13,15:50:37,167,km,3.6,Ml
21 km al N de Antofagasta,-23.465 ,-70.462,2023-08-13,11:47:09,2023-08-13,15:47:09,52,km,3.7,Ml
15 km al SE de Cuya,-19.278 ,-70.106,2023-08-13,10:11:42,2023-08-13,14:11:42,48,km,3.8,Ml
38 km al O de Taltal,-25.385 ,-70.860,2023-08-13,09:23:44,2023-08-13,13:23:44,40,km,3.7,Ml
137 km al O de Cobquecura,-35.787 ,-74.251,2023-08-13,09:08:28,2023-08-13,13:08:28,23,km,2.6,Ml
104 km al E de Socaire,-23.283 ,-66.932,2023-08-13,06:44:59,2023-08-13,10:44:59,229,km,3.1,Ml
91 km al SE de Socaire,-24.162 ,-67.246,2023-08-13,04:34:15,2023-08-13,08:34:15,230,km,3.1,Ml
76 km al SE de Socaire,-23.925 ,-67.235,2023-08-13,03:47:19,2023-08-13,07:47:19,216,km,3.4,Ml
29 km al NO de Visviri,-17.472 ,-69.724,2023-08-13,02:32:53,2023-08-13,06:32:53,160,km,3.9,Ml
48 km al SE de San FabiÃ¡n,-36.897 ,-71.216,2023-08-13,02:02:00,2023-08-13,06:02:00,126,km,3.6,Ml
63 km al O de Tongoy,-30.423 ,-72.117,2023-08-13,02:00:52,2023-08-13,06:00:52,14,km,2.7,Ml
50 km al NE de Calama,-22.066 ,-68.711,2023-08-13,01:48:14,2023-08-13,05:48:14,127,km,3.1,Ml
41 km al SE de Mina Los Pelambres,-32.122 ,-70.331,2023-08-13,01:46:36,2023-08-13,05:46:36,103,km,2.6,Ml
27 km al SE de Cuya,-19.376 ,-70.053,2023-08-13,00:01:55,2023-08-13,04:01:55,10,km,2.9,Ml
65 km al E de San Pedro de Atacama,-22.902 ,-67.565,2023-08-12,23:24:58,2023-08-13,03:24:58,248,km,3.1,Ml
11 km al SO de ValparaÃ­so,-33.127 ,-71.685,2023-08-12,22:09:24,2023-08-13,02:09:24,33,km,2.8,Ml
