evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al E de Quillagua,-21.567 ,-69.020,2023-08-23,18:10:46,2023-08-23,22:10:46,91,km,2.8,Ml
86 km al E de Socaire,-23.432 ,-67.063,2023-08-23,18:05:28,2023-08-23,22:05:28,225,km,3.2,Ml
22 km al SO de Putre,-18.359 ,-69.680,2023-08-23,16:13:10,2023-08-23,20:13:10,114,km,2.6,Ml
26 km al N de Cuya,-18.931 ,-70.185,2023-08-23,13:45:16,2023-08-23,17:45:16,64,km,2.4,Ml
4 km al NE de Pica,-20.465 ,-69.307,2023-08-23,10:02:10,2023-08-23,14:02:10,86,km,5.3,Mw
49 km al SO de OllagÃ¼e,-21.488 ,-68.633,2023-08-23,05:01:18,2023-08-23,09:01:18,154,km,3.5,Ml
34 km al O de La Serena,-29.813 ,-71.591,2023-08-23,04:32:19,2023-08-23,08:32:19,59,km,2.7,Ml
28 km al NE de Las Cabras,-34.150 ,-71.048,2023-08-23,03:28:18,2023-08-23,07:28:18,69,km,3.4,Ml
63 km al N de Calama,-21.932 ,-68.738,2023-08-23,01:24:42,2023-08-23,05:24:42,108,km,2.8,Ml
34 km al O de Tocopilla,-22.053 ,-70.533,2023-08-22,23:00:29,2023-08-23,03:00:29,26,km,2.5,Ml
29 km al NE de Pica,-20.356 ,-69.094,2023-08-22,22:18:17,2023-08-23,02:18:17,92,km,2.5,Ml
