evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
98 km al NE de Socaire,-23.079 ,-67.112,2023-08-06,18:47:06,2023-08-06,22:47:06,256,km,3.9,Ml
11 km al E de Pica,-20.473 ,-69.224,2023-08-06,18:04:55,2023-08-06,22:04:55,90,km,2.6,Ml
27 km al S de Melipilla,-33.924 ,-71.293,2023-08-06,17:00:07,2023-08-06,21:00:07,66,km,3.4,Ml
4 km al E de Canela Baja,-31.385 ,-71.413,2023-08-06,13:07:53,2023-08-06,17:07:53,79,km,2.9,Ml
50 km al SO de Mina Collahuasi,-21.245 ,-68.843,2023-08-06,12:46:08,2023-08-06,16:46:08,118,km,3.4,Ml
43 km al SO de Mina Collahuasi,-21.072 ,-68.972,2023-08-06,09:25:04,2023-08-06,13:25:04,108,km,2.7,Ml
17 km al E de Calama,-22.456 ,-68.765,2023-08-06,08:32:52,2023-08-06,12:32:52,111,km,2.9,Ml
66 km al NE de Calama,-21.927 ,-68.668,2023-08-06,06:53:51,2023-08-06,10:53:51,105,km,3.3,Ml
38 km al S de Mina Collahuasi,-21.169 ,-68.640,2023-08-06,06:39:06,2023-08-06,10:39:06,113,km,2.6,Ml
65 km al NO de La Higuera,-29.218 ,-71.778,2023-08-05,22:16:46,2023-08-06,02:16:46,36,km,3.0,Ml
