evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
50 km al O de Mina Collahuasi,-20.919 ,-69.131,2023-08-09,18:48:17,2023-08-09,22:48:17,108,km,2.5,Ml
47 km al SO de Huasco,-28.827 ,-71.480,2023-08-09,18:23:33,2023-08-09,22:23:33,38,km,3.6,Ml
37 km al O de OllagÃ¼e,-21.256 ,-68.613,2023-08-09,17:26:03,2023-08-09,21:26:03,108,km,2.9,Ml
123 km al O de Huasco,-28.128 ,-72.417,2023-08-09,15:50:07,2023-08-09,19:50:07,35,km,2.9,Ml
25 km al NO de Mina Collahuasi,-20.722 ,-68.867,2023-08-09,15:18:30,2023-08-09,19:18:30,104,km,2.5,Ml
28 km al S de CuricÃ³,-35.235 ,-71.170,2023-08-09,12:32:47,2023-08-09,16:32:47,103,km,2.8,Ml
46 km al SE de Pica,-20.847 ,-69.108,2023-08-09,09:26:55,2023-08-09,13:26:55,114,km,2.7,Ml
42 km al NE de Farellones,-33.106 ,-69.974,2023-08-09,07:26:43,2023-08-09,11:26:43,98,km,2.8,Ml
37 km al N de Caldera,-26.743 ,-70.744,2023-08-09,04:19:48,2023-08-09,08:19:48,59,km,2.7,Ml
42 km al O de Mina Collahuasi,-20.849 ,-69.065,2023-08-09,03:58:36,2023-08-09,07:58:36,112,km,2.9,Ml
41 km al N de Socaire,-23.228 ,-67.828,2023-08-09,02:33:55,2023-08-09,06:33:55,185,km,3.5,Ml
102 km al S de Ilo,-18.552 ,-71.475,2023-08-09,01:09:12,2023-08-09,05:09:12,20,km,3.5,Ml
4 km al NE de Casablanca,-33.287 ,-71.384,2023-08-09,00:39:31,2023-08-09,04:39:31,57,km,3.8,Ml
31 km al O de Santiago,-33.446 ,-70.980,2023-08-08,23:48:26,2023-08-09,03:48:26,66,km,3.1,Ml
33 km al NE de Rancagua,-33.914 ,-70.558,2023-08-08,23:03:53,2023-08-09,03:03:53,23,km,2.7,Ml
41 km al E de Pica,-20.555 ,-68.947,2023-08-08,21:10:12,2023-08-09,01:10:12,114,km,2.9,Ml
