evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
83 km al SO de Ilo,-18.330 ,-71.653,2023-08-26,19:30:46,2023-08-26,23:30:46,26,km,3.0,Ml
62 km al N de Pica,-19.947 ,-69.182,2023-08-26,19:22:15,2023-08-26,23:22:15,97,km,3.0,Ml
99 km al SO de Mina La Escondida.,-25.094 ,-69.413,2023-08-26,18:01:16,2023-08-26,22:01:16,88,km,2.6,Ml
50 km al N de Calama,-22.031 ,-68.817,2023-08-26,17:40:34,2023-08-26,21:40:34,122,km,2.5,Ml
70 km al SO de Colchane.,-19.809 ,-68.985,2023-08-26,08:10:16,2023-08-26,12:10:16,106,km,2.9,Ml
84 km al SE de Socaire,-24.244 ,-67.468,2023-08-26,03:27:09,2023-08-26,07:27:09,210,km,2.6,Ml
49 km al E de Pica,-20.407 ,-68.870,2023-08-26,01:22:58,2023-08-26,05:22:58,122,km,3.5,Ml
37 km al E de Mina Los Pelambres,-31.681 ,-70.228,2023-08-26,00:01:31,2023-08-26,04:01:31,113,km,2.9,Ml
38 km al SO de OllagÃ¼e,-21.515 ,-68.450,2023-08-25,23:46:58,2023-08-26,03:46:58,129,km,3.0,Ml
37 km al SO de OllagÃ¼e,-21.506 ,-68.453,2023-08-25,23:43:58,2023-08-26,03:43:58,116,km,2.9,Ml
41 km al SO de Mina Collahuasi,-21.129 ,-68.883,2023-08-25,23:22:15,2023-08-26,03:22:15,104,km,2.6,Ml
57 km al NO de Tongoy,-29.844 ,-71.853,2023-08-25,22:26:06,2023-08-26,02:26:06,46,km,2.8,Ml
80 km al NO de Quillagua,-21.203 ,-70.134,2023-08-25,21:38:47,2023-08-26,01:38:47,62,km,3.0,Ml
