evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al O de OllagÃ¼e,-21.279 ,-68.535,2023-08-04,19:58:42,2023-08-04,23:58:42,125,km,2.9,Ml
23 km al NO de Andacollo,-30.116 ,-71.286,2023-08-04,19:08:27,2023-08-04,23:08:27,67,km,2.6,Ml
27 km al SE de Mina Los Pelambres,-32.043 ,-70.465,2023-08-04,17:09:23,2023-08-04,21:09:23,109,km,3.2,Ml
74 km al SE de Socaire,-24.108 ,-67.431,2023-08-04,16:53:19,2023-08-04,20:53:19,237,km,3.2,Ml
43 km al O de Mina Collahuasi,-20.919 ,-69.063,2023-08-04,16:44:05,2023-08-04,20:44:05,96,km,2.6,Ml
93 km al SE de Socaire,-24.268 ,-67.351,2023-08-04,15:52:47,2023-08-04,19:52:47,205,km,2.8,Ml
23 km al S de Huasco,-28.670 ,-71.223,2023-08-04,12:33:49,2023-08-04,16:33:49,36,km,2.7,Ml
154 km al O de TirÃºa,-38.204 ,-75.244,2023-08-04,10:22:03,2023-08-04,14:22:03,8,km,2.8,Ml
125 km al O de ConstituciÃ³n,-35.249 ,-73.786,2023-08-04,02:53:59,2023-08-04,06:53:59,27,km,3.4,Ml
41 km al SE de CuricÃ³,-35.334 ,-71.086,2023-08-04,01:49:56,2023-08-04,05:49:56,110,km,3.2,Ml
36 km al NE de Calama,-22.202 ,-68.737,2023-08-03,23:08:15,2023-08-04,03:08:15,124,km,3.8,Ml
41 km al O de Mina La Escondida.,-24.310 ,-69.457,2023-08-03,22:24:36,2023-08-04,02:24:36,74,km,3.9,Ml
