evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
90 km al O de Iquique,-20.318 ,-71.013,2023-08-14,19:53:03,2023-08-14,23:53:03,14,km,2.7,Ml
61 km al NE de Los Andes.,-32.525 ,-70.059,2023-08-14,18:32:53,2023-08-14,22:32:53,110,km,2.6,Ml
61 km al NO de Cobquecura,-35.823 ,-73.348,2023-08-14,17:39:17,2023-08-14,21:39:17,33,km,2.8,Ml
108 km al SE de Socaire,-24.082 ,-66.970,2023-08-14,17:35:15,2023-08-14,21:35:15,209,km,3.5,Ml
22 km al NE de Calama,-22.311 ,-68.808,2023-08-14,17:06:23,2023-08-14,21:06:23,119,km,3.5,Ml
47 km al NO de La Higuera,-29.113 ,-71.374,2023-08-14,16:01:25,2023-08-14,20:01:25,57,km,2.6,Ml
36 km al SO de Mina Collahuasi,-21.124 ,-68.784,2023-08-14,15:30:23,2023-08-14,19:30:23,111,km,2.7,Ml
72 km al S de Socaire,-24.196 ,-67.644,2023-08-14,08:42:44,2023-08-14,12:42:44,203,km,2.6,Ml
14 km al SO de Punitaqui,-30.886 ,-71.392,2023-08-14,08:10:13,2023-08-14,12:10:13,59,km,3.2,Ml
23 km al O de La Serena,-29.828 ,-71.473,2023-08-14,06:18:13,2023-08-14,10:18:13,54,km,3.7,Ml
52 km al NE de Calama,-22.049 ,-68.712,2023-08-14,06:00:29,2023-08-14,10:00:29,102,km,2.8,Ml
29 km al O de La Serena,-29.874 ,-71.552,2023-08-14,03:37:42,2023-08-14,07:37:42,38,km,3.2,Ml
16 km al O de CamiÃ±a,-19.291 ,-69.580,2023-08-14,02:54:10,2023-08-14,06:54:10,81,km,2.5,Ml
27 km al O de OllagÃ¼e,-21.194 ,-68.508,2023-08-14,01:10:41,2023-08-14,05:10:41,114,km,3.2,Ml
24 km al O de OllagÃ¼e,-21.231 ,-68.484,2023-08-14,00:36:35,2023-08-14,04:36:35,121,km,3.5,Ml
68 km al NE de Calama,-21.988 ,-68.523,2023-08-13,22:18:32,2023-08-14,02:18:32,113,km,2.6,Ml
104 km al E de Monte Patria,-30.896 ,-69.892,2023-08-13,22:11:54,2023-08-14,02:11:54,125,km,2.7,Ml
76 km al SE de Socaire,-24.130 ,-67.428,2023-08-13,20:26:44,2023-08-14,00:26:44,195,km,3.4,Ml
31 km al O de ConcepciÃ³n,-36.846 ,-73.397,2023-08-13,20:03:21,2023-08-14,00:03:21,22,km,3.0,Ml
