evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
53 km al N de Vallenar,-28.103 ,-70.848,2023-08-02,18:46:57,2023-08-02,22:46:57,42,km,2.9,Ml
101 km al E de Socaire,-23.502 ,-66.905,2023-08-02,18:45:25,2023-08-02,22:45:25,202,km,3.4,Ml
112 km al S de Mendoza,-33.871 ,-68.569,2023-08-02,18:13:10,2023-08-02,22:13:10,12,km,3.1,Ml
30 km al SO de Mina Collahuasi,-21.064 ,-68.791,2023-08-02,16:54:24,2023-08-02,20:54:24,104,km,2.8,Ml
30 km al O de Putre,-18.173 ,-69.844,2023-08-02,15:58:28,2023-08-02,19:58:28,113,km,2.7,Ml
17 km al SE de Temuco,-38.822 ,-72.424,2023-08-02,15:30:35,2023-08-02,19:30:35,10,km,3.1,Ml
38 km al O de OllagÃ¼e,-21.320 ,-68.610,2023-08-02,15:22:56,2023-08-02,19:22:56,121,km,2.7,Ml
34 km al SO de OllagÃ¼e,-21.495 ,-68.399,2023-08-02,15:15:30,2023-08-02,19:15:30,130,km,2.7,Ml
26 km al SE de Pichilemu,-34.571 ,-71.843,2023-08-02,13:43:59,2023-08-02,17:43:59,40,km,2.8,Ml
77 km al SE de Socaire,-24.150 ,-67.450,2023-08-02,10:24:36,2023-08-02,14:24:36,205,km,3.6,Ml
52 km al N de Pica,-20.030 ,-69.249,2023-08-02,10:20:43,2023-08-02,14:20:43,95,km,2.5,Ml
33 km al E de Tocopilla,-22.085 ,-69.884,2023-08-02,09:45:23,2023-08-02,13:45:23,83,km,4.3,Ml
58 km al S de Mina Collahuasi,-21.315 ,-68.846,2023-08-02,09:39:40,2023-08-02,13:39:40,116,km,2.6,Ml
77 km al SE de Socaire,-23.921 ,-67.221,2023-08-02,09:07:24,2023-08-02,13:07:24,243,km,3.4,Ml
55 km al N de Pica,-20.016 ,-69.188,2023-08-02,08:55:00,2023-08-02,12:55:00,95,km,2.8,Ml
31 km al O de Calama,-22.447 ,-69.226,2023-08-02,06:11:29,2023-08-02,10:11:29,106,km,2.9,Ml
61 km al NE de Calama,-21.976 ,-68.678,2023-08-02,04:27:34,2023-08-02,08:27:34,130,km,4.1,Ml
40 km al NO de ValparaÃ­so,-32.745 ,-71.855,2023-08-02,03:35:41,2023-08-02,07:35:41,28,km,2.5,Ml
18 km al N de Calama,-22.304 ,-68.930,2023-08-02,01:40:35,2023-08-02,05:40:35,135,km,3.8,Ml
40 km al N de Pica,-20.146 ,-69.228,2023-08-02,00:07:59,2023-08-02,04:07:59,98,km,2.9,Ml
71 km al E de Colchane.,-19.106 ,-67.991,2023-08-01,23:22:36,2023-08-02,03:22:36,284,km,4.4,Ml
127 km al O de Antofagasta,-23.827 ,-71.642,2023-08-01,22:20:37,2023-08-02,02:20:37,10,km,2.7,Ml
122 km al O de Arica,-18.789 ,-71.432,2023-08-01,22:16:21,2023-08-02,02:16:21,23,km,3.8,Ml
120 km al S de Ilo,-18.709 ,-71.543,2023-08-01,20:40:19,2023-08-02,00:40:19,28,km,4.4,Mw
