evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
17 km al SO de OllagÃ¼e,-21.291 ,-68.402,2023-08-12,19:59:45,2023-08-12,23:59:45,135,km,3.1,Ml
51 km al O de OllagÃ¼e,-21.358 ,-68.720,2023-08-12,17:59:01,2023-08-12,21:59:01,115,km,3.0,Ml
98 km al SE de Socaire,-24.354 ,-67.415,2023-08-12,15:31:35,2023-08-12,19:31:35,198,km,3.6,Ml
28 km al E de Tocopilla,-22.061 ,-69.933,2023-08-12,14:50:35,2023-08-12,18:50:35,80,km,2.5,Ml
59 km al S de CamiÃ±a,-19.841 ,-69.371,2023-08-12,12:53:35,2023-08-12,16:53:35,93,km,2.9,Ml
32 km al SO de Tocopilla,-22.260 ,-70.457,2023-08-12,10:43:47,2023-08-12,14:43:47,28,km,3.1,Ml
32 km al NE de Linares,-35.612 ,-71.398,2023-08-12,07:10:09,2023-08-12,11:10:09,87,km,3.1,Ml
42 km al O de La Ligua,-32.466 ,-71.676,2023-08-12,04:36:55,2023-08-12,08:36:55,30,km,3.2,Ml
38 km al O de La Ligua,-32.416 ,-71.631,2023-08-12,04:36:43,2023-08-12,08:36:43,38,km,3.4,Ml
46 km al S de Pica,-20.900 ,-69.305,2023-08-12,04:10:38,2023-08-12,08:10:38,103,km,2.8,Ml
83 km al E de Socaire,-23.895 ,-67.143,2023-08-12,00:42:00,2023-08-12,04:42:00,249,km,3.1,Ml
56 km al SO de OllagÃ¼e,-21.687 ,-68.465,2023-08-11,22:27:47,2023-08-12,02:27:47,117,km,2.7,Ml
114 km al E de Socaire,-23.202 ,-66.858,2023-08-11,21:08:10,2023-08-12,01:08:10,230,km,3.2,Ml
26 km al NE de Linares,-35.735 ,-71.346,2023-08-11,20:59:04,2023-08-12,00:59:04,103,km,3.0,Ml
