evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al O de Tocopilla,-22.042 ,-70.518,2023-08-29,19:03:10,2023-08-29,23:03:10,25,km,2.6,Ml
58 km al SO de San Pedro de Atacama,-23.186 ,-68.690,2023-08-29,18:54:37,2023-08-29,22:54:37,102,km,2.8,Ml
3 km al N de OllagÃ¼e,-21.197 ,-68.253,2023-08-29,18:11:09,2023-08-29,22:11:09,245,km,3.4,Ml
46 km al S de Pica,-20.876 ,-69.179,2023-08-29,13:26:53,2023-08-29,17:26:53,112,km,2.8,Ml
16 km al O de Calama,-22.495 ,-69.086,2023-08-29,13:02:07,2023-08-29,17:02:07,41,km,2.8,Ml
51 km al SO de Arica,-18.854 ,-70.602,2023-08-29,08:54:57,2023-08-29,12:54:57,46,km,3.2,Ml
14 km al NE de CamiÃ±a,-19.207 ,-69.351,2023-08-29,08:12:19,2023-08-29,12:12:19,103,km,3.1,Ml
39 km al E de MarÃ­a Elena,-22.255 ,-69.292,2023-08-29,07:33:36,2023-08-29,11:33:36,77,km,2.5,Ml
67 km al O de Cobquecura,-36.256 ,-73.530,2023-08-29,07:10:08,2023-08-29,11:10:08,33,km,3.0,Ml
57 km al E de OllagÃ¼e,-21.353 ,-67.719,2023-08-29,06:57:04,2023-08-29,10:57:04,201,km,3.4,Ml
57 km al S de Ilo,-18.157 ,-71.283,2023-08-29,06:13:54,2023-08-29,10:13:54,37,km,2.6,Ml
43 km al S de OllagÃ¼e,-21.595 ,-68.381,2023-08-29,05:43:04,2023-08-29,09:43:04,137,km,3.1,Ml
73 km al O de Antofagasta,-23.572 ,-71.122,2023-08-29,02:37:07,2023-08-29,06:37:07,34,km,2.5,Ml
36 km al NO de Mina Collahuasi,-20.570 ,-68.866,2023-08-29,02:27:25,2023-08-29,06:27:25,111,km,2.7,Ml
17 km al O de Andacollo,-30.225 ,-71.266,2023-08-29,02:22:36,2023-08-29,06:22:36,63,km,2.9,Ml
25 km al E de Calama,-22.435 ,-68.692,2023-08-29,01:08:47,2023-08-29,05:08:47,133,km,3.3,Ml
58 km al NO de Lebu,-37.207 ,-74.077,2023-08-29,00:26:01,2023-08-29,04:26:01,15,km,2.9,Ml
41 km al S de CamiÃ±a,-19.679 ,-69.400,2023-08-29,00:04:12,2023-08-29,04:04:12,84,km,3.4,Ml
19 km al O de El Salvador,-26.253 ,-69.819,2023-08-29,00:02:09,2023-08-29,04:02:09,76,km,2.7,Ml
36 km al SO de Visviri,-17.765 ,-69.775,2023-08-28,23:41:44,2023-08-29,03:41:44,121,km,2.9,Ml
43 km al O de CamiÃ±a,-19.432 ,-69.813,2023-08-28,22:44:41,2023-08-29,02:44:41,7,km,2.7,Ml
30 km al SE de Calama,-22.644 ,-68.705,2023-08-28,21:57:38,2023-08-29,01:57:38,109,km,2.5,Ml
