evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
56 km al S de Antofagasta,-24.117 ,-70.595,2023-03-29,19:11:42,2023-03-29,22:11:42,36,km,2.8,Ml
37 km al E de Pica,-20.619 ,-69.006,2023-03-29,17:59:11,2023-03-29,20:59:11,105,km,3.6,Ml
23 km al S de Mina Collahuasi,-21.031 ,-68.708,2023-03-29,15:09:19,2023-03-29,18:09:19,127,km,3.0,Ml
46 km al N de Calama,-22.081 ,-69.079,2023-03-29,14:05:31,2023-03-29,17:05:31,104,km,3.7,Ml
28 km al SO de Termas del Flaco,-35.180 ,-70.588,2023-03-29,13:59:00,2023-03-29,16:59:00,21,km,2.7,Ml
38 km al S de CamiÃ±a,-19.636 ,-69.548,2023-03-29,13:38:12,2023-03-29,16:38:12,82,km,2.9,Ml
35 km al S de Mina Collahuasi,-21.139 ,-68.693,2023-03-29,11:15:27,2023-03-29,14:15:27,118,km,3.4,Ml
14 km al SO de San Pedro de Atacama,-22.993 ,-68.315,2023-03-29,10:49:39,2023-03-29,13:49:39,157,km,2.6,Ml
94 km al N de San Pedro de Atacama,-22.126 ,-67.894,2023-03-29,09:56:46,2023-03-29,12:56:46,238,km,2.6,Ml
44 km al SO de Socaire,-23.850 ,-68.221,2023-03-29,08:44:33,2023-03-29,11:44:33,159,km,3.0,Ml
83 km al S de Socaire,-24.298 ,-67.629,2023-03-29,07:52:18,2023-03-29,10:52:18,226,km,3.6,Ml
15 km al SO de Tongoy,-30.353 ,-71.602,2023-03-29,06:31:10,2023-03-29,09:31:10,50,km,2.9,Ml
31 km al SE de Linares,-36.044 ,-71.357,2023-03-29,05:39:57,2023-03-29,08:39:57,121,km,2.5,Ml
77 km al NE de Calama,-21.834 ,-68.627,2023-03-29,05:27:57,2023-03-29,08:27:57,136,km,2.6,Ml
126 km al O de Navidad,-33.757 ,-73.177,2023-03-29,00:45:53,2023-03-29,03:45:53,28,km,2.8,Ml
75 km al NE de Pica,-20.111 ,-68.736,2023-03-28,23:52:52,2023-03-29,02:52:52,135,km,3.1,Ml
23 km al SO de CamiÃ±a,-19.420 ,-69.617,2023-03-28,23:50:12,2023-03-29,02:50:12,79,km,3.2,Ml
42 km al SO de OllagÃ¼e,-21.536 ,-68.476,2023-03-28,23:19:55,2023-03-29,02:19:55,140,km,3.0,Ml
