evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
19 km al N de Petorca,-32.084 ,-70.952,2023-03-11,18:58:01,2023-03-11,21:58:01,83,km,3.3,Ml
17 km al NO de Tongoy,-30.124 ,-71.575,2023-03-11,17:42:48,2023-03-11,20:42:48,30,km,3.0,Ml
64 km al N de Mina Collahuasi,-20.259 ,-68.736,2023-03-11,15:31:44,2023-03-11,18:31:44,133,km,2.8,Ml
77 km al N de Calama,-21.804 ,-68.717,2023-03-11,15:16:50,2023-03-11,18:16:50,125,km,2.5,Ml
17 km al SO de Los Vilos,-32.010 ,-71.648,2023-03-11,11:44:25,2023-03-11,14:44:25,35,km,2.6,Ml
52 km al S de Socaire,-24.034 ,-67.730,2023-03-11,11:39:57,2023-03-11,14:39:57,288,km,3.1,Ml
33 km al SE de Pica,-20.626 ,-69.043,2023-03-11,10:35:28,2023-03-11,13:35:28,110,km,3.7,Ml
26 km al E de Los Andes.,-32.932 ,-70.343,2023-03-11,10:32:35,2023-03-11,13:32:35,114,km,2.8,Ml
9 km al E de OllagÃ¼e,-21.199 ,-68.170,2023-03-11,09:57:02,2023-03-11,12:57:02,172,km,2.9,Ml
28 km al SO de Mina Collahuasi,-20.938 ,-68.897,2023-03-11,08:18:41,2023-03-11,11:18:41,104,km,2.6,Ml
13 km al SE de San Pedro de Atacama,-23.028 ,-68.145,2023-03-11,07:25:51,2023-03-11,10:25:51,128,km,2.7,Ml
82 km al O de Cobquecura,-36.012 ,-73.697,2023-03-11,06:37:25,2023-03-11,09:37:25,31,km,3.0,Ml
64 km al SE de Socaire,-23.836 ,-67.326,2023-03-11,06:25:05,2023-03-11,09:25:05,268,km,3.4,Ml
31 km al S de Sierra Gorda.,-23.170 ,-69.226,2023-03-11,06:12:21,2023-03-11,09:12:21,91,km,2.8,Ml
45 km al N de Calama,-22.079 ,-68.821,2023-03-11,05:27:42,2023-03-11,08:27:42,109,km,4.7,Ml
96 km al O de Lebu,-37.230 ,-74.629,2023-03-11,04:19:08,2023-03-11,07:19:08,15,km,3.2,Ml
146 km al E de Tierra Amarilla,-27.630 ,-68.793,2023-03-11,02:10:17,2023-03-11,05:10:17,137,km,3.0,Ml
17 km al S de Mina Collahuasi,-20.971 ,-68.710,2023-03-11,01:42:34,2023-03-11,04:42:34,109,km,2.5,Ml
36 km al SO de Fresia,-41.341 ,-73.780,2023-03-11,01:13:45,2023-03-11,04:13:45,52,km,4.7,Mw
81 km al NO de Quillagua,-21.304 ,-70.223,2023-03-11,00:59:46,2023-03-11,03:59:46,35,km,2.7,Ml
312 km al SO de Melinka,-45.428 ,-77.056,2023-03-10,23:35:30,2023-03-11,02:35:30,10,km,5.0,Mw
55 km al SO de Mina Collahuasi,-21.226 ,-68.970,2023-03-10,22:08:37,2023-03-11,01:08:37,96,km,2.9,Ml
76 km al O de Pisagua,-19.855 ,-70.887,2023-03-10,21:49:41,2023-03-11,00:49:41,28,km,3.4,Ml
