evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al E de Mina Los Pelambres,-32.047 ,-70.032,2023-03-26,18:53:58,2023-03-26,21:53:58,123,km,2.8,Ml
52 km al S de OllagÃ¼e,-21.681 ,-68.368,2023-03-26,18:21:11,2023-03-26,21:21:11,134,km,2.7,Ml
12 km al S de La Higuera,-29.623 ,-71.195,2023-03-26,17:46:04,2023-03-26,20:46:04,30,km,2.8,Ml
81 km al NE de San Pedro de Atacama,-22.418 ,-67.633,2023-03-26,16:10:17,2023-03-26,19:10:17,225,km,2.6,Ml
38 km al NE de Calama,-22.199 ,-68.697,2023-03-26,14:57:40,2023-03-26,17:57:40,99,km,2.5,Ml
45 km al NE de ConcepciÃ³n,-36.552 ,-72.686,2023-03-26,14:26:42,2023-03-26,17:26:42,36,km,4.9,Mw
71 km al SE de Tierra Amarilla,-28.081 ,-70.015,2023-03-26,12:10:18,2023-03-26,15:10:18,103,km,3.7,Ml
32 km al SE de Calama,-22.738 ,-68.816,2023-03-26,10:20:09,2023-03-26,13:20:09,118,km,2.6,Ml
68 km al SO de Caldera,-27.519 ,-71.285,2023-03-26,09:44:10,2023-03-26,12:44:10,55,km,2.9,Ml
49 km al O de OllagÃ¼e,-21.269 ,-68.724,2023-03-26,09:01:58,2023-03-26,12:01:58,126,km,3.6,Ml
76 km al NE de El Salvador,-25.697 ,-69.161,2023-03-26,08:57:42,2023-03-26,11:57:42,6,km,3.2,Ml
43 km al NE de Calama,-22.133 ,-68.727,2023-03-26,08:52:13,2023-03-26,11:52:13,117,km,3.1,Ml
76 km al NE de El Salvador,-25.635 ,-69.264,2023-03-26,08:38:59,2023-03-26,11:38:59,4,km,5.2,Mw
79 km al O de Pichilemu,-34.121 ,-72.805,2023-03-26,07:38:21,2023-03-26,10:38:21,10,km,2.6,Ml
39 km al N de ValparaÃ­so,-32.718 ,-71.742,2023-03-26,06:14:00,2023-03-26,09:14:00,30,km,3.1,Ml
40 km al O de ChillÃ¡n,-36.572 ,-72.548,2023-03-26,05:54:00,2023-03-26,08:54:00,45,km,2.6,Ml
6 km al N de Colina,-33.152 ,-70.679,2023-03-26,04:42:31,2023-03-26,07:42:31,86,km,3.0,Ml
34 km al NO de TirÃºa,-38.120 ,-73.765,2023-03-26,04:01:59,2023-03-26,07:01:59,57,km,3.2,Ml
54 km al SE de Antofagasta,-24.046 ,-70.116,2023-03-26,03:58:10,2023-03-26,06:58:10,55,km,3.4,Ml
49 km al NE de San Pedro de Atacama,-22.562 ,-67.919,2023-03-26,01:57:29,2023-03-26,04:57:29,211,km,3.5,Ml
29 km al N de Calama,-22.213 ,-68.864,2023-03-26,00:57:44,2023-03-26,03:57:44,127,km,2.8,Ml
67 km al SO de OllagÃ¼e,-21.771 ,-68.535,2023-03-26,00:38:42,2023-03-26,03:38:42,114,km,2.9,Ml
33 km al S de Mina Collahuasi,-21.123 ,-68.642,2023-03-25,22:46:46,2023-03-26,01:46:46,123,km,2.8,Ml
24 km al S de Mina Collahuasi,-21.037 ,-68.710,2023-03-25,21:02:45,2023-03-26,00:02:45,106,km,5.5,Mww
