evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
44 km al NE de Mina La Escondida.,-23.913 ,-68.872,2023-03-25,20:43:49,2023-03-25,23:43:49,115,km,3.8,Ml
43 km al S de Tocopilla,-22.479 ,-70.220,2023-03-25,19:49:59,2023-03-25,22:49:59,56,km,3.0,Ml
35 km al O de OllagÃ¼e,-21.132 ,-68.572,2023-03-25,12:03:10,2023-03-25,15:03:10,132,km,2.6,Ml
64 km al O de La Serena,-29.765 ,-71.896,2023-03-25,08:41:55,2023-03-25,11:41:55,46,km,3.1,Ml
40 km al N de Calama,-22.113 ,-68.918,2023-03-25,06:07:24,2023-03-25,09:07:24,117,km,3.1,Ml
19 km al SE de Tocopilla,-22.183 ,-70.041,2023-03-25,05:28:02,2023-03-25,08:28:02,55,km,3.1,Ml
44 km al S de Calama,-22.853 ,-68.813,2023-03-25,04:30:15,2023-03-25,07:30:15,116,km,4.6,Mw
37 km al S de Mina La Escondida.,-24.581 ,-68.928,2023-03-25,03:38:37,2023-03-25,06:38:37,97,km,3.1,Ml
17 km al NO de Cuya,-19.024 ,-70.249,2023-03-25,03:36:02,2023-03-25,06:36:02,32,km,2.5,Ml
21 km al O de Calama,-22.438 ,-69.135,2023-03-24,22:04:48,2023-03-25,01:04:48,96,km,3.9,Ml
135 km al NO de Taltal,-24.606 ,-71.492,2023-03-24,21:33:08,2023-03-25,00:33:08,15,km,2.7,Ml
