evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
117 km al O de Lebu,-38.058 ,-74.865,2023-03-19,19:05:39,2023-03-19,22:05:39,10,km,2.7,Ml
85 km al NE de Mina Los Pelambres,-31.175 ,-70.103,2023-03-19,18:23:53,2023-03-19,21:23:53,150,km,2.8,Ml
22 km al S de Mina Collahuasi,-21.022 ,-68.608,2023-03-19,18:06:26,2023-03-19,21:06:26,131,km,2.8,Ml
47 km al O de OllagÃ¼e,-21.261 ,-68.709,2023-03-19,16:00:34,2023-03-19,19:00:34,119,km,2.6,Ml
22 km al SO de Canela Baja,-31.553 ,-71.602,2023-03-19,15:08:35,2023-03-19,18:08:35,30,km,2.5,Ml
28 km al SE de ConcepciÃ³n,-36.980 ,-72.797,2023-03-19,14:08:45,2023-03-19,17:08:45,37,km,2.7,Ml
9 km al SO de Ovalle,-30.678 ,-71.243,2023-03-19,14:02:28,2023-03-19,17:02:28,48,km,2.9,Ml
56 km al NE de Pica,-20.020 ,-69.133,2023-03-19,12:21:59,2023-03-19,15:21:59,107,km,2.9,Ml
50 km al SE de Socaire,-23.990 ,-67.656,2023-03-19,12:14:23,2023-03-19,15:14:23,268,km,2.9,Ml
55 km al NE de San Pedro de Atacama,-22.544 ,-67.848,2023-03-19,10:55:21,2023-03-19,13:55:21,191,km,2.8,Ml
70 km al O de Cobquecura,-36.100 ,-73.569,2023-03-19,07:15:42,2023-03-19,10:15:42,33,km,2.5,Ml
28 km al O de Mina Collahuasi,-20.740 ,-68.915,2023-03-19,06:47:07,2023-03-19,09:47:07,93,km,2.6,Ml
27 km al N de ValparaÃ­so,-32.802 ,-71.591,2023-03-19,04:49:05,2023-03-19,07:49:05,25,km,3.0,Ml
34 km al NO de Mina La Escondida.,-24.032 ,-69.271,2023-03-19,04:14:51,2023-03-19,07:14:51,86,km,2.9,Ml
50 km al O de La Ligua,-32.581 ,-71.746,2023-03-19,03:35:54,2023-03-19,06:35:54,32,km,2.7,Ml
75 km al SE de Socaire,-24.175 ,-67.515,2023-03-19,02:58:25,2023-03-19,05:58:25,236,km,3.3,Ml
57 km al O de Tongoy,-30.406 ,-72.061,2023-03-19,01:39:44,2023-03-19,04:39:44,31,km,2.7,Ml
48 km al N de La Higuera,-29.094 ,-71.333,2023-03-19,00:56:41,2023-03-19,03:56:41,48,km,3.5,Ml
42 km al NO de Huasco,-28.152 ,-71.467,2023-03-19,00:16:55,2023-03-19,03:16:55,34,km,3.2,Ml
35 km al S de Mina Collahuasi,-21.145 ,-68.651,2023-03-18,23:49:39,2023-03-19,02:49:39,111,km,3.7,Ml
71 km al O de Cobquecura,-36.058 ,-73.577,2023-03-18,22:12:17,2023-03-19,01:12:17,37,km,2.7,Ml
42 km al NO de Huasco,-28.135 ,-71.432,2023-03-18,21:25:26,2023-03-19,00:25:26,32,km,3.9,Ml
