evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al O de El Tabo,-33.315 ,-72.078,2023-03-15,20:38:12,2023-03-15,23:38:12,34,km,3.0,Ml
42 km al SE de Mina Los Pelambres,-32.142 ,-70.353,2023-03-15,18:46:04,2023-03-15,21:46:04,129,km,3.0,Ml
85 km al SO de Antofagasta,-24.344 ,-70.741,2023-03-15,18:35:22,2023-03-15,21:35:22,37,km,4.2,Mw
37 km al NO de Mina Collahuasi,-20.528 ,-68.811,2023-03-15,18:19:18,2023-03-15,21:19:18,114,km,2.9,Ml
23 km al E de Laja,-37.280 ,-72.457,2023-03-15,15:13:25,2023-03-15,18:13:25,61,km,3.1,Ml
30 km al S de Los Vilos,-32.172 ,-71.587,2023-03-15,13:58:08,2023-03-15,16:58:08,68,km,3.3,Ml
212 km al O de TirÃºa,-38.418 ,-75.924,2023-03-15,13:24:12,2023-03-15,16:24:12,15,km,4.1,Ml
27 km al SO de Tongoy,-30.443 ,-71.666,2023-03-15,12:12:06,2023-03-15,15:12:06,24,km,2.8,Ml
149 km al O de TirÃºa,-38.339 ,-75.199,2023-03-15,09:34:07,2023-03-15,12:34:07,10,km,3.7,Ml
64 km al SE de Socaire,-23.947 ,-67.397,2023-03-15,09:08:55,2023-03-15,12:08:55,251,km,3.3,Ml
29 km al SO de Mina Collahuasi,-21.064 ,-68.771,2023-03-15,08:40:36,2023-03-15,11:40:36,100,km,2.6,Ml
32 km al NO de Caldera,-26.872 ,-71.055,2023-03-15,08:39:11,2023-03-15,11:39:11,46,km,3.4,Ml
36 km al S de Mina Collahuasi,-21.147 ,-68.735,2023-03-15,08:10:52,2023-03-15,11:10:52,112,km,3.4,Ml
39 km al NE de Vallenar,-28.301 ,-70.508,2023-03-15,06:35:41,2023-03-15,09:35:41,74,km,4.0,Ml
37 km al O de OllagÃ¼e,-21.165 ,-68.605,2023-03-15,06:09:21,2023-03-15,09:09:21,130,km,3.1,Ml
87 km al SE de Socaire,-24.116 ,-67.261,2023-03-15,03:11:04,2023-03-15,06:11:04,248,km,3.8,Ml
83 km al S de Socaire,-24.340 ,-67.858,2023-03-15,03:05:49,2023-03-15,06:05:49,250,km,2.9,Ml
27 km al SO de OllagÃ¼e,-21.435 ,-68.380,2023-03-15,03:01:38,2023-03-15,06:01:38,146,km,3.0,Ml
89 km al SE de Socaire,-24.324 ,-67.532,2023-03-15,02:53:58,2023-03-15,05:53:58,234,km,2.9,Ml
89 km al O de Arica,-18.661 ,-71.143,2023-03-15,02:38:15,2023-03-15,05:38:15,19,km,2.9,Ml
142 km al O de TirÃºa,-38.632 ,-75.081,2023-03-15,00:29:27,2023-03-15,03:29:27,16,km,3.1,Ml
135 km al O de TirÃºa,-38.512 ,-75.026,2023-03-14,22:33:43,2023-03-15,01:33:43,9,km,2.7,Ml
42 km al E de Arica,-18.577 ,-69.939,2023-03-14,22:15:36,2023-03-15,01:15:36,95,km,3.0,Ml
