evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al E de Pisagua,-19.542 ,-69.914,2024-05-27,19:11:17,2024-05-27,23:11:17,32,km,2.9,Ml
8 km al SO de Ovalle,-30.659 ,-71.261,2024-05-27,17:47:21,2024-05-27,21:47:21,58,km,3.6,Ml
19 km al E de Pica,-20.500 ,-69.144,2024-05-27,15:40:29,2024-05-27,19:40:29,91,km,3.1,Ml
8 km al NO de ValparaÃ­so,-32.998 ,-71.679,2024-05-27,14:39:12,2024-05-27,18:39:12,39,km,2.5,Ml
42 km al NE de Farellones,-33.037 ,-70.054,2024-05-27,13:12:30,2024-05-27,17:12:30,129,km,3.1,Ml
54 km al N de Mina La Escondida.,-23.788 ,-69.006,2024-05-27,12:28:00,2024-05-27,16:28:00,111,km,3.6,Ml
50 km al S de Mina Collahuasi,-21.256 ,-68.792,2024-05-27,09:30:46,2024-05-27,13:30:46,122,km,2.9,Ml
69 km al O de OllagÃ¼e,-21.438 ,-68.880,2024-05-27,09:20:17,2024-05-27,13:20:17,99,km,2.7,Ml
66 km al S de Socaire,-24.169 ,-68.016,2024-05-27,08:21:33,2024-05-27,12:21:33,268,km,3.9,Ml
64 km al SE de Socaire,-24.024 ,-67.482,2024-05-27,07:18:12,2024-05-27,11:18:12,272,km,2.9,Ml
22 km al SO de Illapel,-31.804 ,-71.292,2024-05-27,05:54:58,2024-05-27,09:54:58,83,km,2.8,Ml
74 km al NE de Calama,-21.893 ,-68.569,2024-05-27,02:11:50,2024-05-27,06:11:50,126,km,2.5,Ml
37 km al E de Pica,-20.549 ,-68.977,2024-05-26,23:59:21,2024-05-27,03:59:21,111,km,3.6,Ml
33 km al NE de Los Andes.,-32.610 ,-70.370,2024-05-26,23:54:10,2024-05-27,03:54:10,100,km,2.5,Ml
64 km al NE de Calama,-22.034 ,-68.527,2024-05-26,23:27:42,2024-05-27,03:27:42,126,km,2.7,Ml
40 km al O de Punitaqui,-30.700 ,-71.648,2024-05-26,23:14:37,2024-05-27,03:14:37,27,km,2.6,Ml
48 km al S de Socaire,-24.022 ,-67.893,2024-05-26,22:42:56,2024-05-27,02:42:56,296,km,4.2,Ml
117 km al SE de Socaire,-24.331 ,-67.066,2024-05-26,20:51:59,2024-05-27,00:51:59,236,km,3.4,Ml
