evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al SE de Cobquecura,-36.344 ,-72.548,2024-05-09,17:30:37,2024-05-09,21:30:37,66,km,2.8,Ml
98 km al O de ToltÃ©n,-39.194 ,-74.308,2024-05-09,16:31:32,2024-05-09,20:31:32,33,km,3.0,Ml
74 km al S de Ilo,-18.301 ,-71.463,2024-05-09,14:55:04,2024-05-09,18:55:04,24,km,2.8,Ml
43 km al SO de Visviri,-17.826 ,-69.804,2024-05-09,09:40:46,2024-05-09,13:40:46,151,km,4.1,Ml
83 km al SO de Mina La Escondida.,-24.623 ,-69.776,2024-05-09,08:29:29,2024-05-09,12:29:29,89,km,4.4,Mw
56 km al SE de Socaire,-23.967 ,-67.522,2024-05-09,08:19:11,2024-05-09,12:19:11,271,km,3.1,Ml
55 km al NE de Mina Los Pelambres,-31.531 ,-70.119,2024-05-09,07:27:18,2024-05-09,11:27:18,177,km,2.7,Ml
60 km al O de La Ligua,-32.543 ,-71.867,2024-05-09,07:18:14,2024-05-09,11:18:14,18,km,2.5,Ml
56 km al O de QuellÃ³n,-43.047 ,-74.297,2024-05-09,07:06:43,2024-05-09,11:06:43,14,km,3.1,Ml
44 km al E de Antuco,-37.328 ,-71.174,2024-05-09,07:01:08,2024-05-09,11:01:08,152,km,3.1,Ml
21 km al N de Mina La Escondida.,-24.093 ,-68.987,2024-05-09,06:16:48,2024-05-09,10:16:48,94,km,3.1,Ml
25 km al SO de Calama,-22.669 ,-69.038,2024-05-09,06:02:54,2024-05-09,10:02:54,118,km,2.5,Ml
11 km al O de Punitaqui,-30.802 ,-71.365,2024-05-09,01:48:21,2024-05-09,05:48:21,44,km,2.6,Ml
17 km al SO de Mina Collahuasi,-20.927 ,-68.787,2024-05-09,01:32:58,2024-05-09,05:32:58,103,km,2.5,Ml
78 km al S de Socaire,-24.262 ,-67.665,2024-05-09,01:29:31,2024-05-09,05:29:31,235,km,3.3,Ml
13 km al O de Punitaqui,-30.786 ,-71.385,2024-05-08,23:56:13,2024-05-09,03:56:13,51,km,2.8,Ml
70 km al SE de Socaire,-23.995 ,-67.370,2024-05-08,23:03:12,2024-05-09,03:03:12,213,km,3.3,Ml
43 km al NO de Quillagua,-21.402 ,-69.847,2024-05-08,22:51:20,2024-05-09,02:51:20,44,km,2.5,Ml
55 km al O de Valdivia,-40.045 ,-73.814,2024-05-08,21:57:14,2024-05-09,01:57:14,34,km,2.6,Ml
47 km al SO de Mina Collahuasi,-21.176 ,-68.911,2024-05-08,20:41:51,2024-05-09,00:41:51,103,km,2.8,Ml
