evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
70 km al O de Tortel,-47.624 ,-74.433,2024-05-17,18:09:48,2024-05-17,22:09:48,23,km,2.9,Ml
74 km al SE de Socaire,-24.150 ,-67.493,2024-05-17,16:25:41,2024-05-17,20:25:41,259,km,3.6,Ml
48 km al NE de Quillagua,-21.458 ,-69.127,2024-05-17,16:08:49,2024-05-17,20:08:49,96,km,2.6,Ml
33 km al O de Sierra Gorda.,-22.917 ,-69.638,2024-05-17,15:34:05,2024-05-17,19:34:05,67,km,2.6,Ml
125 km al O de TirÃºa,-38.193 ,-74.910,2024-05-17,15:30:19,2024-05-17,19:30:19,16,km,2.7,Ml
123 km al O de TirÃºa,-38.251 ,-74.899,2024-05-17,15:28:13,2024-05-17,19:28:13,18,km,3.0,Ml
27 km al NO de OllagÃ¼e,-21.092 ,-68.468,2024-05-17,14:49:12,2024-05-17,18:49:12,143,km,2.8,Ml
121 km al O de TirÃºa,-38.271 ,-74.877,2024-05-17,13:45:02,2024-05-17,17:45:02,5,km,2.7,Ml
84 km al E de Socaire,-23.882 ,-67.130,2024-05-17,12:52:36,2024-05-17,16:52:36,233,km,3.1,Ml
87 km al SE de Socaire,-23.978 ,-67.153,2024-05-17,12:49:57,2024-05-17,16:49:57,214,km,3.1,Ml
80 km al SE de Socaire,-23.900 ,-67.177,2024-05-17,12:15:12,2024-05-17,16:15:12,234,km,3.1,Ml
43 km al E de Socaire,-23.667 ,-67.472,2024-05-17,11:31:41,2024-05-17,15:31:41,273,km,4.0,Ml
83 km al E de Socaire,-23.786 ,-67.106,2024-05-17,09:57:09,2024-05-17,13:57:09,244,km,2.8,Ml
81 km al S de Socaire,-24.321 ,-67.916,2024-05-17,08:11:25,2024-05-17,12:11:25,255,km,3.4,Ml
40 km al S de CamiÃ±a,-19.649 ,-69.288,2024-05-17,07:42:37,2024-05-17,11:42:37,98,km,3.0,Ml
11 km al SO de San Fernando,-34.671 ,-71.048,2024-05-17,07:00:21,2024-05-17,11:00:21,100,km,2.7,Ml
41 km al NO de Mejillones,-22.780 ,-70.639,2024-05-17,06:50:28,2024-05-17,10:50:28,30,km,2.5,Ml
74 km al SO de OllagÃ¼e,-21.822 ,-68.574,2024-05-17,05:43:41,2024-05-17,09:43:41,122,km,2.8,Ml
72 km al N de Calama,-21.852 ,-68.717,2024-05-17,04:47:14,2024-05-17,08:47:14,122,km,3.5,Ml
32 km al SE de Mina Los Pelambres,-32.083 ,-70.439,2024-05-17,03:38:42,2024-05-17,07:38:42,126,km,2.9,Ml
58 km al O de La Ligua,-32.511 ,-71.845,2024-05-17,01:39:58,2024-05-17,05:39:58,20,km,4.1,Ml
13 km al E de ValparaÃ­so,-33.003 ,-71.491,2024-05-17,01:18:31,2024-05-17,05:18:31,55,km,3.0,Ml
50 km al SE de Socaire,-23.957 ,-67.611,2024-05-17,00:50:39,2024-05-17,04:50:39,291,km,3.5,Ml
91 km al NE de Socaire,-23.047 ,-67.227,2024-05-17,00:05:26,2024-05-17,04:05:26,245,km,3.3,Ml
44 km al NO de Mina La Escondida.,-23.935 ,-69.295,2024-05-16,22:33:49,2024-05-17,02:33:49,89,km,2.6,Ml
113 km al E de San FabiÃ¡n,-36.184 ,-70.383,2024-05-16,21:47:35,2024-05-17,01:47:35,193,km,3.9,Ml
59 km al O de La Ligua,-32.498 ,-71.860,2024-05-16,21:27:23,2024-05-17,01:27:23,24,km,2.6,Ml
56 km al O de La Ligua,-32.488 ,-71.824,2024-05-16,20:55:02,2024-05-17,00:55:02,15,km,3.6,Ml
96 km al O de Tongoy,-30.251 ,-72.489,2024-05-16,20:45:32,2024-05-17,00:45:32,34,km,3.6,Ml
