evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
20 km al SO de Visviri,-17.711 ,-69.621,2024-05-15,19:58:25,2024-05-15,23:58:25,150,km,2.6,Ml
47 km al SO de Mina Collahuasi,-21.138 ,-68.957,2024-05-15,19:15:15,2024-05-15,23:15:15,105,km,2.5,Ml
37 km al S de Calama,-22.799 ,-68.865,2024-05-15,19:09:45,2024-05-15,23:09:45,106,km,2.5,Ml
109 km al SE de Socaire,-24.107 ,-66.984,2024-05-15,18:32:28,2024-05-15,22:32:28,198,km,3.4,Ml
45 km al SO de Cochrane,-47.549 ,-72.979,2024-05-15,14:30:50,2024-05-15,18:30:50,19,km,2.5,Ml
60 km al E de Socaire,-23.509 ,-67.305,2024-05-15,13:47:34,2024-05-15,17:47:34,285,km,3.2,Ml
60 km al NE de Calama,-21.993 ,-68.660,2024-05-15,11:25:01,2024-05-15,15:25:01,122,km,2.9,Ml
34 km al O de La Higuera,-29.552 ,-71.554,2024-05-15,11:18:18,2024-05-15,15:18:18,34,km,2.8,Ml
66 km al SE de Socaire,-24.073 ,-67.519,2024-05-15,09:23:22,2024-05-15,13:23:22,267,km,2.9,Ml
30 km al NE de Calama,-22.278 ,-68.730,2024-05-15,08:20:06,2024-05-15,12:20:06,116,km,3.1,Ml
50 km al S de Huasco,-28.891 ,-71.384,2024-05-15,06:36:37,2024-05-15,10:36:37,44,km,2.6,Ml
40 km al S de OllagÃ¼e,-21.564 ,-68.390,2024-05-15,00:59:58,2024-05-15,04:59:58,135,km,3.2,Ml
64 km al NO de Mina La Escondida.,-23.970 ,-69.591,2024-05-15,00:28:51,2024-05-15,04:28:51,85,km,2.9,Ml
73 km al SO de OllagÃ¼e,-21.800 ,-68.598,2024-05-15,00:20:41,2024-05-15,04:20:41,98,km,2.7,Ml
49 km al NE de Calama,-22.077 ,-68.715,2024-05-14,22:31:40,2024-05-15,02:31:40,126,km,4.0,Ml
36 km al O de Los Vilos,-31.803 ,-71.869,2024-05-14,22:26:47,2024-05-15,02:26:47,36,km,3.3,Ml
