evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al SO de OllagÃ¼e,-21.393 ,-68.473,2024-05-16,19:46:13,2024-05-16,23:46:13,118,km,2.7,Ml
51 km al S de Huasco,-28.909 ,-71.352,2024-05-16,17:50:40,2024-05-16,21:50:40,42,km,3.2,Ml
29 km al S de San Pedro de Atacama,-23.179 ,-68.194,2024-05-16,16:32:56,2024-05-16,20:32:56,128,km,3.2,Ml
61 km al E de OllagÃ¼e,-21.368 ,-67.683,2024-05-16,15:34:15,2024-05-16,19:34:15,213,km,3.2,Ml
50 km al NE de Pica,-20.166 ,-68.999,2024-05-16,14:33:25,2024-05-16,18:33:25,104,km,3.1,Ml
44 km al E de Calama,-22.373 ,-68.514,2024-05-16,13:14:01,2024-05-16,17:14:01,117,km,3.1,Ml
44 km al SO de San Pedro de Atacama,-23.239 ,-68.450,2024-05-16,12:21:19,2024-05-16,16:21:19,112,km,3.9,Ml
56 km al E de Socaire,-23.722 ,-67.358,2024-05-16,12:03:33,2024-05-16,16:03:33,259,km,3.4,Ml
12 km al NE de Termas del Flaco,-34.867 ,-70.359,2024-05-16,11:26:07,2024-05-16,15:26:07,145,km,2.8,Ml
76 km al O de Arica,-18.585 ,-71.034,2024-05-16,10:32:33,2024-05-16,14:32:33,23,km,2.5,Ml
33 km al NE de Calama,-22.334 ,-68.646,2024-05-16,10:23:34,2024-05-16,14:23:34,125,km,2.9,Ml
10 km al SO de Cuya,-19.233 ,-70.237,2024-05-16,08:20:19,2024-05-16,12:20:19,38,km,3.2,Ml
53 km al SO de Huasco,-28.869 ,-71.519,2024-05-16,07:34:36,2024-05-16,11:34:36,41,km,2.5,Ml
89 km al SE de Socaire,-24.173 ,-67.291,2024-05-16,06:53:38,2024-05-16,10:53:38,225,km,3.0,Ml
35 km al SE de Colchane.,-19.508 ,-68.419,2024-05-16,04:42:17,2024-05-16,08:42:17,159,km,2.7,Ml
76 km al NE de Calama,-21.846 ,-68.641,2024-05-16,03:35:35,2024-05-16,07:35:35,110,km,2.8,Ml
50 km al SE de Pica,-20.902 ,-69.134,2024-05-16,03:33:22,2024-05-16,07:33:22,112,km,2.6,Ml
43 km al O de Lebu,-37.768 ,-74.100,2024-05-16,02:16:57,2024-05-16,06:16:57,10,km,2.8,Ml
37 km al NO de El Tabo,-33.260 ,-71.998,2024-05-16,01:29:42,2024-05-16,05:29:42,39,km,2.8,Ml
56 km al SE de Socaire,-23.899 ,-67.461,2024-05-16,01:25:07,2024-05-16,05:25:07,222,km,3.1,Ml
85 km al SE de Tierra Amarilla,-27.994 ,-69.620,2024-05-16,00:18:07,2024-05-16,04:18:07,102,km,4.1,Ml
84 km al NO de Quillagua,-21.097 ,-70.080,2024-05-16,00:15:09,2024-05-16,04:15:09,54,km,3.1,Ml
85 km al SE de Socaire,-23.983 ,-67.174,2024-05-15,23:51:13,2024-05-16,03:51:13,219,km,2.9,Ml
50 km al SE de Baquedano,-23.637 ,-69.476,2024-05-15,22:27:26,2024-05-16,02:27:26,78,km,4.1,Ml
44 km al NO de La Higuera,-29.156 ,-71.398,2024-05-15,20:31:37,2024-05-16,00:31:37,44,km,2.5,Ml
