evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
55 km al N de Calama,-21.996 ,-68.789,2024-05-14,18:28:16,2024-05-14,22:28:16,116,km,3.5,Ml
41 km al SE de Pica,-20.836 ,-69.182,2024-05-14,17:54:57,2024-05-14,21:54:57,108,km,2.5,Ml
46 km al S de Pica,-20.888 ,-69.195,2024-05-14,14:34:32,2024-05-14,18:34:32,105,km,2.8,Ml
32 km al NO de MarÃ­a Elena,-22.135 ,-69.875,2024-05-14,14:31:41,2024-05-14,18:31:41,68,km,2.7,Ml
28 km al NE de CamiÃ±a,-19.161 ,-69.215,2024-05-14,14:19:21,2024-05-14,18:19:21,115,km,2.7,Ml
24 km al NO de La Serena,-29.787 ,-71.463,2024-05-14,10:36:41,2024-05-14,14:36:41,57,km,4.1,Ml
7 km al N de Cobquecura,-36.073 ,-72.784,2024-05-14,10:36:07,2024-05-14,14:36:07,49,km,2.9,Ml
41 km al E de San JosÃ© de Maipo,-33.609 ,-69.907,2024-05-14,10:16:01,2024-05-14,14:16:01,15,km,2.6,Ml
34 km al NO de Mejillones,-22.827 ,-70.598,2024-05-14,10:12:32,2024-05-14,14:12:32,42,km,2.8,Ml
126 km al O de Lebu,-37.968 ,-75.016,2024-05-14,09:55:09,2024-05-14,13:55:09,42,km,3.6,Ml
24 km al E de Calama,-22.501 ,-68.699,2024-05-14,09:45:08,2024-05-14,13:45:08,106,km,4.1,Ml
39 km al S de Los Vilos,-32.254 ,-71.589,2024-05-14,06:17:31,2024-05-14,10:17:31,36,km,2.5,Ml
42 km al SO de Los Vilos,-32.244 ,-71.721,2024-05-14,05:03:25,2024-05-14,09:03:25,31,km,2.9,Ml
15 km al NO de OllagÃ¼e,-21.162 ,-68.381,2024-05-14,04:21:55,2024-05-14,08:21:55,139,km,2.8,Ml
41 km al E de San JosÃ© de Maipo,-33.610 ,-69.909,2024-05-14,03:37:16,2024-05-14,07:37:16,11,km,2.8,Ml
31 km al NE de VichuquÃ©n,-34.641 ,-71.830,2024-05-14,01:29:45,2024-05-14,05:29:45,39,km,3.0,Ml
36 km al NE de Pica,-20.209 ,-69.151,2024-05-14,00:06:56,2024-05-14,04:06:56,93,km,2.6,Ml
19 km al S de Pichilemu,-34.552 ,-71.987,2024-05-13,23:58:13,2024-05-14,03:58:13,19,km,2.6,Ml
94 km al O de Huasco,-28.585 ,-72.175,2024-05-13,23:18:31,2024-05-14,03:18:31,20,km,4.7,Mw
105 km al E de Paihuano,-30.353 ,-69.495,2024-05-13,22:40:26,2024-05-14,02:40:26,18,km,3.7,Ml
4 km al S de Mina Los Pelambres,-31.859 ,-70.577,2024-05-13,22:20:39,2024-05-14,02:20:39,93,km,2.9,Ml
74 km al S de Socaire,-24.226 ,-67.681,2024-05-13,22:03:05,2024-05-14,02:03:05,218,km,3.0,Ml
36 km al SO de OllagÃ¼e,-21.498 ,-68.444,2024-05-13,21:57:40,2024-05-14,01:57:40,124,km,3.0,Ml
