evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al N de Calama,-22.217 ,-68.846,2024-05-13,16:48:40,2024-05-13,20:48:40,115,km,3.7,Ml
33 km al O de Mina Collahuasi,-20.894 ,-68.964,2024-05-13,15:53:18,2024-05-13,19:53:18,116,km,3.5,Ml
98 km al SE de Socaire,-24.344 ,-67.393,2024-05-13,14:19:19,2024-05-13,18:19:19,217,km,3.5,Ml
43 km al E de Los Andes.,-32.687 ,-70.177,2024-05-13,12:38:02,2024-05-13,16:38:02,110,km,3.0,Ml
22 km al SO de Pisagua,-19.763 ,-70.334,2024-05-13,11:21:32,2024-05-13,15:21:32,49,km,2.8,Ml
53 km al SO de Mina Collahuasi,-21.269 ,-68.859,2024-05-13,09:36:19,2024-05-13,13:36:19,105,km,2.5,Ml
27 km al NE de Alto del Carmen,-28.559 ,-70.329,2024-05-13,06:39:43,2024-05-13,10:39:43,99,km,3.7,Ml
13 km al NO de La Serena,-29.834 ,-71.355,2024-05-13,06:13:44,2024-05-13,10:13:44,51,km,3.0,Ml
90 km al O de ConstituciÃ³n,-35.444 ,-73.399,2024-05-13,06:06:43,2024-05-13,10:06:43,16,km,3.0,Ml
28 km al O de Socaire,-23.687 ,-68.139,2024-05-13,05:31:59,2024-05-13,09:31:59,130,km,3.7,Ml
77 km al O de ConstituciÃ³n,-35.407 ,-73.254,2024-05-13,05:18:51,2024-05-13,09:18:51,36,km,5.2,Mw
79 km al SO de OllagÃ¼e,-21.781 ,-68.722,2024-05-13,04:33:21,2024-05-13,08:33:21,123,km,3.4,Ml
49 km al S de Alto Hospicio,-20.692 ,-70.239,2024-05-13,01:59:39,2024-05-13,05:59:39,30,km,3.0,Ml
32 km al NO de Sierra Gorda.,-22.764 ,-69.596,2024-05-12,21:25:35,2024-05-13,01:25:35,72,km,2.7,Ml
48 km al SO de Mina Collahuasi,-21.182 ,-68.923,2024-05-12,20:27:44,2024-05-13,00:27:44,116,km,2.8,Ml
