evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
98 km al NE de Taltal,-24.671 ,-69.945,2024-05-04,19:14:01,2024-05-04,23:14:01,65,km,3.1,Ml
52 km al S de Pica,-20.959 ,-69.355,2024-05-04,17:32:46,2024-05-04,21:32:46,86,km,2.6,Ml
42 km al SO de OllagÃ¼e,-21.574 ,-68.409,2024-05-04,15:09:07,2024-05-04,19:09:07,131,km,2.8,Ml
83 km al NE de Socaire,-23.089 ,-67.288,2024-05-04,14:40:18,2024-05-04,18:40:18,262,km,4.2,Ml
42 km al SE de Socaire,-23.939 ,-67.723,2024-05-04,10:58:35,2024-05-04,14:58:35,299,km,3.6,Ml
38 km al O de Punitaqui,-30.884 ,-71.651,2024-05-04,09:25:52,2024-05-04,13:25:52,41,km,3.2,Ml
44 km al SO de Los Vilos,-32.267 ,-71.707,2024-05-04,08:01:06,2024-05-04,12:01:06,30,km,2.9,Ml
64 km al SE de Socaire,-23.927 ,-67.380,2024-05-04,07:25:41,2024-05-04,11:25:41,206,km,3.4,Ml
12 km al NO de El Tabo,-33.363 ,-71.737,2024-05-03,22:55:17,2024-05-04,02:55:17,22,km,2.5,Ml
99 km al E de Paihuano,-30.302 ,-69.538,2024-05-03,22:00:53,2024-05-04,02:00:53,20,km,3.6,Ml
26 km al NO de La Ligua,-32.239 ,-71.363,2024-05-03,21:46:27,2024-05-04,01:46:27,50,km,3.1,Ml
