evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
14 km al SO de Los Vilos,-32.016 ,-71.595,2024-05-10,19:49:16,2024-05-10,23:49:16,36,km,2.5,Ml
67 km al SO de Mina Collahuasi,-21.372 ,-68.924,2024-05-10,18:46:08,2024-05-10,22:46:08,108,km,3.4,Ml
65 km al SO de Tongoy,-30.551 ,-72.082,2024-05-10,15:10:04,2024-05-10,19:10:04,48,km,2.9,Ml
44 km al O de Mina Collahuasi,-20.932 ,-69.064,2024-05-10,14:23:31,2024-05-10,18:23:31,106,km,2.8,Ml
20 km al SO de Los Vilos,-31.997 ,-71.702,2024-05-10,13:21:16,2024-05-10,17:21:16,28,km,2.6,Ml
36 km al NO de ConstituciÃ³n,-35.075 ,-72.651,2024-05-10,11:42:02,2024-05-10,15:42:02,12,km,3.5,Ml
127 km al NE de Socaire,-22.986 ,-66.829,2024-05-10,11:27:39,2024-05-10,15:27:39,269,km,4.5,Ml
65 km al SO de OllagÃ¼e,-21.722 ,-68.576,2024-05-10,09:32:53,2024-05-10,13:32:53,124,km,3.1,Ml
76 km al S de Mina La Escondida.,-24.952 ,-69.136,2024-05-10,09:32:18,2024-05-10,13:32:18,118,km,3.0,Ml
49 km al SO de Mina Collahuasi,-21.104 ,-69.019,2024-05-10,07:20:28,2024-05-10,11:20:28,110,km,2.9,Ml
24 km al O de Navidad,-33.878 ,-72.074,2024-05-10,07:16:46,2024-05-10,11:16:46,34,km,2.7,Ml
44 km al N de Pica,-20.108 ,-69.212,2024-05-10,06:01:42,2024-05-10,10:01:42,94,km,2.8,Ml
68 km al S de Sierra Gorda.,-23.477 ,-69.084,2024-05-10,04:43:27,2024-05-10,08:43:27,92,km,2.7,Ml
49 km al S de Alto del Carmen,-29.197 ,-70.533,2024-05-10,02:20:03,2024-05-10,06:20:03,89,km,3.1,Ml
82 km al S de Socaire,-24.318 ,-67.773,2024-05-10,01:00:15,2024-05-10,05:00:15,231,km,3.0,Ml
43 km al E de Rancagua,-34.099 ,-70.277,2024-05-10,00:56:22,2024-05-10,04:56:22,126,km,3.2,Ml
118 km al O de Navidad,-33.663 ,-73.061,2024-05-10,00:11:49,2024-05-10,04:11:49,27,km,2.6,Ml
69 km al SE de CamiÃ±a,-19.881 ,-69.161,2024-05-09,22:00:35,2024-05-10,02:00:35,100,km,2.7,Ml
