evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
64 km al O de Lebu,-37.641 ,-74.382,2024-05-07,19:32:54,2024-05-07,23:32:54,15,km,3.9,Ml
58 km al NE de San Pedro de Atacama,-22.460 ,-67.941,2024-05-07,18:43:02,2024-05-07,22:43:02,184,km,2.5,Ml
52 km al O de Punitaqui,-30.837 ,-71.803,2024-05-07,18:33:55,2024-05-07,22:33:55,35,km,3.7,Ml
72 km al SE de Socaire,-24.139 ,-67.516,2024-05-07,17:44:16,2024-05-07,21:44:16,215,km,4.1,Ml
28 km al S de Mina Collahuasi,-21.081 ,-68.674,2024-05-07,09:32:16,2024-05-07,13:32:16,119,km,2.7,Ml
59 km al SO de OllagÃ¼e,-21.661 ,-68.584,2024-05-07,09:27:28,2024-05-07,13:27:28,135,km,3.4,Ml
103 km al NE de Socaire,-23.158 ,-66.996,2024-05-07,08:15:22,2024-05-07,12:15:22,214,km,3.1,Ml
80 km al SE de Socaire,-23.970 ,-67.227,2024-05-07,05:09:09,2024-05-07,09:09:09,248,km,3.6,Ml
33 km al N de Pica,-20.194 ,-69.306,2024-05-07,02:40:18,2024-05-07,06:40:18,87,km,2.5,Ml
50 km al S de OllagÃ¼e,-21.665 ,-68.345,2024-05-06,22:44:46,2024-05-07,02:44:46,138,km,2.5,Ml
