evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
38 km al N de CamiÃ±a,-18.979 ,-69.354,2024-05-24,19:12:13,2024-05-24,23:12:13,103,km,2.6,Ml
43 km al SE de Pica,-20.803 ,-69.089,2024-05-24,18:55:56,2024-05-24,22:55:56,115,km,2.8,Ml
41 km al NO de Quillagua,-21.335 ,-69.721,2024-05-24,16:43:16,2024-05-24,20:43:16,48,km,3.1,Ml
27 km al SO de Los Vilos,-32.120 ,-71.658,2024-05-24,14:31:04,2024-05-24,18:31:04,34,km,3.1,Ml
75 km al S de Ilo,-18.289 ,-71.125,2024-05-24,12:40:01,2024-05-24,16:40:01,25,km,2.9,Ml
60 km al S de Socaire,-24.120 ,-67.992,2024-05-24,11:14:49,2024-05-24,15:14:49,252,km,3.1,Ml
82 km al SE de Socaire,-24.270 ,-67.570,2024-05-24,09:18:31,2024-05-24,13:18:31,196,km,2.9,Ml
31 km al SO de Castro,-42.622 ,-74.096,2024-05-24,08:33:59,2024-05-24,12:33:59,11,km,3.0,Ml
72 km al SO de OllagÃ¼e,-21.793 ,-68.585,2024-05-24,08:30:05,2024-05-24,12:30:05,127,km,2.7,Ml
27 km al O de OllagÃ¼e,-21.174 ,-68.506,2024-05-24,06:44:08,2024-05-24,10:44:08,133,km,2.9,Ml
45 km al SO de Mina Collahuasi,-21.206 ,-68.819,2024-05-24,06:42:44,2024-05-24,10:42:44,114,km,2.5,Ml
86 km al SE de Socaire,-24.006 ,-67.175,2024-05-24,06:10:56,2024-05-24,10:10:56,211,km,2.8,Ml
64 km al SO de Socaire,-24.063 ,-68.250,2024-05-24,01:42:14,2024-05-24,05:42:14,277,km,3.6,Ml
63 km al SE de Socaire,-24.026 ,-67.492,2024-05-24,01:34:09,2024-05-24,05:34:09,241,km,3.5,Ml
71 km al SE de Socaire,-24.029 ,-67.377,2024-05-24,01:32:34,2024-05-24,05:32:34,195,km,3.2,Ml
52 km al SE de Socaire,-23.999 ,-67.653,2024-05-23,21:37:39,2024-05-24,01:37:39,229,km,2.6,Ml
53 km al SO de Colchane.,-19.705 ,-68.869,2024-05-23,21:24:39,2024-05-24,01:24:39,120,km,2.7,Ml
130 km al NO de Cobquecura,-35.598 ,-74.072,2024-05-23,21:18:58,2024-05-24,01:18:58,38,km,3.0,Ml
16 km al NE de OllagÃ¼e,-21.095 ,-68.178,2024-05-23,20:51:10,2024-05-24,00:51:10,145,km,2.8,Ml
